ISO_lokal	MJD	UTC	Kryo 1_h	Kryo 1_status	Kryo 1_wartung_in_h	Kryo 1_fehler	Kryo 2_h	Kryo 2_status	Kryo 2_wartung_in_h	Kryo 2_fehler	Kryo 3_h	Kryo 3_status	Kryo 3_wartung_in_h	Kryo 3_fehler	Kryo 4_h	Kryo 4_status	Kryo 4_wartung_in_h	Kryo 4_fehler	Kryo 5_h	Kryo 5_status	Kryo 5_wartung_in_h	Kryo 5_fehler	Kryo 6_h	Kryo 6_status	Kryo 6_wartung_in_h	Kryo 6_fehler	Kryo 7_h	Kryo 7_status	Kryo 7_wartung_in_h	Kryo 7_fehler	Kryo 8_h	Kryo 8_status	Kryo 8_wartung_in_h	Kryo 8_fehler
2026-03-25T05:08:15	61124.172399	2026-03-25T04:08:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:09:15	61124.173097	2026-03-25T04:09:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:10:15	61124.173792	2026-03-25T04:10:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:11:15	61124.174486	2026-03-25T04:11:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:12:15	61124.175181	2026-03-25T04:12:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:13:15	61124.175872	2026-03-25T04:13:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:14:15	61124.176566	2026-03-25T04:14:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:15:15	61124.177261	2026-03-25T04:15:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:16:15	61124.177959	2026-03-25T04:16:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:17:15	61124.178650	2026-03-25T04:17:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:18:15	61124.179344	2026-03-25T04:18:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:19:15	61124.180043	2026-03-25T04:19:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:20:15	61124.180733	2026-03-25T04:20:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:21:15	61124.181431	2026-03-25T04:21:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:22:15	61124.182126	2026-03-25T04:22:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:23:15	61124.182820	2026-03-25T04:23:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:24:15	61124.183511	2026-03-25T04:24:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:25:15	61124.184206	2026-03-25T04:25:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:26:15	61124.184900	2026-03-25T04:26:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:27:15	61124.185598	2026-03-25T04:27:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:28:15	61124.186289	2026-03-25T04:28:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:29:15	61124.186987	2026-03-25T04:29:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:30:15	61124.187678	2026-03-25T04:30:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:31:15	61124.188372	2026-03-25T04:31:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:32:15	61124.189067	2026-03-25T04:32:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:33:15	61124.189762	2026-03-25T04:33:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:34:15	61124.190459	2026-03-25T04:34:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:35:15	61124.191154	2026-03-25T04:35:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:36:15	61124.191845	2026-03-25T04:36:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:37:15	61124.192543	2026-03-25T04:37:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:38:15	61124.193234	2026-03-25T04:38:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:39:15	61124.193928	2026-03-25T04:39:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:40:15	61124.194627	2026-03-25T04:40:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:41:15	61124.195321	2026-03-25T04:41:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:42:15	61124.196016	2026-03-25T04:42:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:43:15	61124.196710	2026-03-25T04:43:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:44:15	61124.197404	2026-03-25T04:44:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:45:15	61124.198099	2026-03-25T04:45:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:46:15	61124.198794	2026-03-25T04:46:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:47:15	61124.199488	2026-03-25T04:47:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:48:15	61124.200183	2026-03-25T04:48:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:49:15	61124.200877	2026-03-25T04:49:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:50:15	61124.201571	2026-03-25T04:50:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:51:15	61124.202263	2026-03-25T04:51:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:52:15	61124.202961	2026-03-25T04:52:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:53:15	61124.203655	2026-03-25T04:53:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:54:15	61124.204349	2026-03-25T04:54:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:55:15	61124.205044	2026-03-25T04:55:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:56:15	61124.205739	2026-03-25T04:56:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:57:15	61124.206429	2026-03-25T04:57:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:58:15	61124.207124	2026-03-25T04:58:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T05:59:15	61124.207818	2026-03-25T04:59:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:00:15	61124.208516	2026-03-25T05:00:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:01:15	61124.209211	2026-03-25T05:01:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:02:15	61124.209902	2026-03-25T05:02:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:03:15	61124.210600	2026-03-25T05:03:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:04:15	61124.211295	2026-03-25T05:04:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:05:15	61124.211985	2026-03-25T05:05:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:06:15	61124.212683	2026-03-25T05:06:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:07:15	61124.213374	2026-03-25T05:07:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:08:15	61124.214069	2026-03-25T05:08:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:09:15	61124.214763	2026-03-25T05:09:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:10:15	61124.215457	2026-03-25T05:10:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:11:15	61124.216151	2026-03-25T05:11:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:12:15	61124.216847	2026-03-25T05:12:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:13:15	61124.217541	2026-03-25T05:13:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:14:15	61124.218235	2026-03-25T05:14:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:15:15	61124.218930	2026-03-25T05:15:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:16:15	61124.219625	2026-03-25T05:16:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:17:15	61124.220323	2026-03-25T05:17:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:18:15	61124.221018	2026-03-25T05:18:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:19:15	61124.221712	2026-03-25T05:19:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:20:15	61124.222407	2026-03-25T05:20:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:21:15	61124.223101	2026-03-25T05:21:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:22:15	61124.223796	2026-03-25T05:22:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:23:15	61124.224486	2026-03-25T05:23:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:24:15	61124.225181	2026-03-25T05:24:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:25:15	61124.225875	2026-03-25T05:25:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:26:15	61124.226573	2026-03-25T05:26:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:27:15	61124.227264	2026-03-25T05:27:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:28:15	61124.227962	2026-03-25T05:28:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:29:15	61124.228657	2026-03-25T05:29:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:30:15	61124.229351	2026-03-25T05:30:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:31:15	61124.230046	2026-03-25T05:31:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:32:16	61124.230741	2026-03-25T05:32:16Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:33:15	61124.231435	2026-03-25T05:33:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:34:15	61124.232129	2026-03-25T05:34:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:35:15	61124.232820	2026-03-25T05:35:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:36:15	61124.233514	2026-03-25T05:36:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:37:15	61124.234212	2026-03-25T05:37:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:38:15	61124.234903	2026-03-25T05:38:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:39:15	61124.235598	2026-03-25T05:39:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:40:16	61124.236296	2026-03-25T05:40:16Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:41:15	61124.236987	2026-03-25T05:41:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:42:15	61124.237682	2026-03-25T05:42:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:43:15	61124.238376	2026-03-25T05:43:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:44:15	61124.239071	2026-03-25T05:44:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:45:15	61124.239765	2026-03-25T05:45:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:46:16	61124.240463	2026-03-25T05:46:16Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:47:16	61124.241158	2026-03-25T05:47:16Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:48:16	61124.241853	2026-03-25T05:48:16Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:49:16	61124.242547	2026-03-25T05:49:16Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:50:16	61124.243242	2026-03-25T05:50:16Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:51:15	61124.243932	2026-03-25T05:51:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:52:16	61124.244630	2026-03-25T05:52:16Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:53:15	61124.245321	2026-03-25T05:53:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:54:15	61124.246016	2026-03-25T05:54:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:55:15	61124.246710	2026-03-25T05:55:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:56:15	61124.247405	2026-03-25T05:56:15Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
2026-03-25T06:57:16	61124.248103	2026-03-25T05:57:16Z		OFF		OK		OFF		OK	4439	OFF	5561	OK	9060	OFF	940	OK	4268	OFF	5732	OK	4269	OFF	5731	OK	21292	OFF	0	OK	19152	OFF	0	OK
