ISO_lokal	MJD	UTC	Kryo 1 In	Kryo 1 In_ohm	Kryo 1	Kryo 1_ohm	Kryo 1b	Kryo 1b_ohm	Peltier	Peltier_ohm	Peltier b	Peltier b_ohm	Kryo 2 In	Kryo 2 In_ohm	Kryo 2	Kryo 2_ohm	Kryo 2b	Kryo 2b_ohm	Kryo 3 In	Kryo 3 In_ohm	Kryo 3	Kryo 3_ohm	Kryo 3b	Kryo 3b_ohm	Kryo 4 In	Kryo 4 In_ohm	Kryo 4	Kryo 4_ohm	Kryo 4b	Kryo 4b_ohm	Kryo 5 In	Kryo 5 In_ohm	Kryo 5	Kryo 5_ohm	Kryo 5b	Kryo 5b_ohm	Kryo 6 In	Kryo 6 In_ohm	Kryo 6	Kryo 6_ohm	Kryo 6b	Kryo 6b_ohm	Kryo 7 In	Kryo 7 In_ohm	Kryo 7	Kryo 7_ohm	Kryo 9	Kryo 9_ohm	Kryo 9b	Kryo 9b_ohm	Kryo 8 In	Kryo 8 In_ohm	Kryo 8	Kryo 8_ohm
2026-03-30T00:11:31	61128.924671	2026-03-29T22:11:31Z	297.220	109.374	297.241	109.382	297.242	109.382	NaN	500.044	NaN	499.966	297.171	109.355	297.099	109.327	297.190	109.362	283.356	103.983	288.620	106.032	295.735	108.798	295.690	108.780	NaN	335.564	289.315	106.303	288.960	106.165	296.262	109.002	292.845	107.675	297.226	109.376	296.707	109.175	296.487	109.089	296.365	109.042	295.738	108.798	NaN	500.189	NaN	500.044	296.916	109.256	296.010	108.904
2026-03-30T00:11:36	61128.924729	2026-03-29T22:11:36Z	297.225	109.376	297.255	109.387	297.257	109.388	NaN	500.044	NaN	499.966	297.156	109.349	297.128	109.338	297.170	109.354	283.365	103.986	288.607	106.027	295.728	108.795	295.721	108.792	NaN	335.194	289.335	106.310	288.976	106.171	296.275	109.007	292.849	107.677	297.229	109.377	296.719	109.180	296.480	109.087	296.352	109.037	295.744	108.801	NaN	500.189	NaN	500.044	296.924	109.259	296.002	108.901
2026-03-30T00:11:41	61128.924787	2026-03-29T22:11:41Z	297.219	109.373	297.251	109.386	297.264	109.391	NaN	500.044	NaN	499.966	297.133	109.340	297.124	109.336	297.186	109.361	283.349	103.980	288.611	106.029	295.740	108.799	295.707	108.786	NaN	335.446	289.344	106.314	288.984	106.174	296.263	109.002	292.871	107.685	297.212	109.371	296.712	109.177	296.477	109.085	296.359	109.040	295.732	108.796	NaN	500.189	NaN	500.044	296.899	109.249	295.980	108.893
2026-03-30T00:11:46	61128.924845	2026-03-29T22:11:46Z	297.233	109.379	297.244	109.383	297.269	109.393	NaN	500.044	NaN	499.966	297.165	109.353	297.119	109.334	297.185	109.360	283.349	103.980	288.632	106.037	295.742	108.800	295.712	108.788	NaN	335.266	289.334	106.310	288.944	106.158	296.259	109.001	292.841	107.673	297.229	109.377	296.713	109.177	296.479	109.086	296.346	109.035	295.714	108.789	NaN	500.189	NaN	500.044	296.893	109.247	295.982	108.893
2026-03-30T00:11:51	61128.924903	2026-03-29T22:11:51Z	297.207	109.369	297.240	109.382	297.286	109.400	NaN	500.044	NaN	499.966	297.158	109.350	297.128	109.338	297.166	109.353	283.350	103.980	288.617	106.031	295.750	108.803	295.726	108.794	NaN	335.749	289.358	106.319	288.965	106.166	296.263	109.003	292.834	107.671	297.221	109.374	296.750	109.192	296.457	109.078	296.364	109.042	295.741	108.800	NaN	500.189	NaN	500.044	296.902	109.251	295.993	108.898
2026-03-30T00:11:56	61128.924961	2026-03-29T22:11:56Z	297.209	109.369	297.245	109.384	297.262	109.390	NaN	500.044	NaN	499.966	297.153	109.348	297.124	109.337	297.196	109.365	283.337	103.975	288.603	106.026	295.728	108.795	295.705	108.786	NaN	335.756	289.324	106.306	288.967	106.167	296.251	108.998	292.828	107.668	297.227	109.377	296.721	109.180	296.472	109.083	296.353	109.037	295.738	108.799	NaN	500.189	NaN	500.044	296.926	109.260	296.012	108.905
2026-03-30T00:12:01	61128.925018	2026-03-29T22:12:01Z	297.239	109.381	297.237	109.381	297.250	109.386	NaN	500.044	NaN	499.966	297.136	109.341	297.120	109.335	297.206	109.368	283.349	103.980	288.612	106.029	295.747	108.802	295.742	108.800	NaN	335.598	289.337	106.311	288.965	106.166	296.274	109.007	292.850	107.677	297.225	109.376	296.723	109.181	296.476	109.085	296.339	109.032	295.707	108.786	NaN	500.189	NaN	500.044	296.914	109.255	296.013	108.905
2026-03-30T00:12:06	61128.925076	2026-03-29T22:12:06Z	297.226	109.376	297.247	109.384	297.277	109.396	NaN	500.044	NaN	499.966	297.150	109.347	297.136	109.341	297.185	109.360	283.355	103.983	288.588	106.020	295.744	108.801	295.737	108.798	NaN	335.402	289.319	106.304	288.959	106.164	296.263	109.002	292.831	107.670	297.229	109.377	296.726	109.182	296.487	109.089	296.354	109.038	295.734	108.797	NaN	500.189	NaN	500.044	296.908	109.253	296.010	108.904
2026-03-30T00:12:11	61128.925134	2026-03-29T22:12:11Z	297.232	109.378	297.245	109.384	297.257	109.388	NaN	500.044	NaN	499.966	297.152	109.347	297.129	109.338	297.207	109.369	283.344	103.978	288.589	106.020	295.734	108.797	295.710	108.788	NaN	335.319	289.322	106.305	288.964	106.166	296.257	109.000	292.847	107.676	297.209	109.370	296.731	109.184	296.475	109.085	296.357	109.039	295.726	108.794	NaN	500.189	NaN	500.044	296.916	109.256	296.003	108.902
2026-03-30T00:12:16	61128.925192	2026-03-29T22:12:16Z	297.217	109.373	297.253	109.387	297.280	109.397	NaN	500.044	NaN	499.966	297.157	109.349	297.140	109.343	297.193	109.363	283.366	103.987	288.617	106.031	295.749	108.803	295.716	108.790	NaN	335.354	289.333	106.310	288.969	106.168	296.266	109.004	292.856	107.679	297.215	109.372	296.730	109.184	296.485	109.088	296.385	109.050	295.752	108.804	NaN	500.189	NaN	500.044	296.908	109.253	296.000	108.900
2026-03-30T00:12:21	61128.925250	2026-03-29T22:12:21Z	297.223	109.375	297.235	109.380	297.273	109.394	NaN	500.044	NaN	499.966	297.153	109.348	297.132	109.340	297.187	109.361	283.351	103.981	288.596	106.023	295.726	108.794	295.728	108.795	NaN	335.234	289.334	106.310	288.965	106.166	296.261	109.002	292.868	107.684	297.219	109.373	296.723	109.181	296.471	109.083	296.355	109.038	295.752	108.804	NaN	500.189	NaN	500.044	296.906	109.252	295.989	108.896
2026-03-30T00:12:26	61128.925308	2026-03-29T22:12:26Z	297.209	109.370	297.244	109.383	297.294	109.403	NaN	500.044	NaN	499.966	297.164	109.352	297.115	109.333	297.179	109.358	283.342	103.978	288.604	106.026	295.741	108.800	295.728	108.795	NaN	335.363	289.305	106.299	288.961	106.165	296.250	108.998	292.832	107.670	297.221	109.374	296.728	109.183	296.485	109.088	296.362	109.041	295.722	108.792	NaN	500.189	NaN	500.044	296.912	109.254	296.005	108.902
2026-03-30T00:12:31	61128.925366	2026-03-29T22:12:31Z	297.210	109.370	297.269	109.393	297.264	109.391	NaN	500.044	NaN	499.966	297.155	109.348	297.115	109.333	297.176	109.357	283.366	103.987	288.609	106.028	295.742	108.800	295.730	108.796	NaN	335.364	289.318	106.304	288.962	106.165	296.255	108.999	292.852	107.678	297.216	109.372	296.733	109.185	296.481	109.087	296.355	109.038	295.710	108.788	NaN	500.189	NaN	500.044	296.918	109.257	295.992	108.897
2026-03-30T00:12:36	61128.925424	2026-03-29T22:12:36Z	297.243	109.383	297.262	109.390	297.260	109.390	NaN	500.044	NaN	499.966	297.174	109.356	297.133	109.340	297.194	109.364	283.348	103.980	288.606	106.027	295.750	108.803	295.735	108.797	NaN	335.495	289.344	106.314	288.969	106.168	296.261	109.002	292.856	107.679	297.205	109.368	296.741	109.188	296.485	109.089	296.347	109.035	295.736	108.798	NaN	500.189	NaN	500.044	296.930	109.261	296.005	108.902
2026-03-30T00:12:41	61128.925482	2026-03-29T22:12:41Z	297.211	109.370	297.263	109.391	297.278	109.396	NaN	500.044	NaN	499.966	297.146	109.345	297.120	109.335	297.200	109.366	283.364	103.986	288.591	106.021	295.722	108.792	295.733	108.797	NaN	335.360	289.333	106.310	288.971	106.169	296.269	109.005	292.849	107.676	297.223	109.375	296.701	109.173	296.470	109.083	296.344	109.034	295.739	108.799	NaN	500.189	NaN	500.044	296.912	109.254	296.006	108.903
2026-03-30T00:12:46	61128.925539	2026-03-29T22:12:46Z	297.224	109.375	297.240	109.381	297.280	109.397	NaN	500.044	NaN	499.966	297.147	109.345	297.145	109.345	297.188	109.361	283.347	103.979	288.610	106.029	295.746	108.802	295.736	108.798	NaN	335.262	289.327	106.308	288.962	106.165	296.270	109.005	292.855	107.679	297.231	109.378	296.724	109.182	296.479	109.086	296.360	109.040	295.731	108.796	NaN	500.189	NaN	500.044	296.914	109.255	296.001	108.901
2026-03-30T00:12:51	61128.925597	2026-03-29T22:12:51Z	297.225	109.376	297.241	109.382	297.277	109.396	NaN	500.044	NaN	499.966	297.159	109.350	297.132	109.340	297.185	109.360	283.361	103.985	288.594	106.022	295.715	108.790	295.704	108.785	NaN	335.447	289.343	106.314	288.973	106.170	296.263	109.002	292.840	107.673	297.200	109.366	296.729	109.183	296.490	109.090	296.336	109.031	295.720	108.792	NaN	500.189	NaN	500.044	296.916	109.256	295.964	108.886
2026-03-30T00:12:56	61128.925655	2026-03-29T22:12:56Z	297.216	109.372	297.248	109.385	297.272	109.394	NaN	500.044	NaN	499.966	297.159	109.350	297.131	109.339	297.161	109.351	283.350	103.980	288.603	106.026	295.733	108.797	295.727	108.794	NaN	335.469	289.329	106.308	288.967	106.167	296.257	109.000	292.836	107.672	297.223	109.375	296.719	109.179	296.488	109.090	296.363	109.041	295.737	108.798	NaN	500.189	NaN	500.044	296.924	109.259	296.008	108.903
2026-03-30T00:13:01	61128.925713	2026-03-29T22:13:01Z	297.212	109.371	297.237	109.380	297.264	109.391	NaN	500.044	NaN	499.966	297.159	109.350	297.135	109.341	297.183	109.359	283.358	103.984	288.607	106.027	295.733	108.797	295.722	108.793	NaN	335.236	289.336	106.311	288.971	106.169	296.255	108.999	292.855	107.679	297.227	109.376	296.718	109.179	296.473	109.084	296.343	109.033	295.714	108.789	NaN	500.189	NaN	500.044	296.915	109.255	296.010	108.904
2026-03-30T00:13:06	61128.925771	2026-03-29T22:13:06Z	297.223	109.375	297.242	109.382	297.288	109.400	NaN	500.044	NaN	499.966	297.161	109.351	297.131	109.339	297.185	109.360	283.352	103.981	288.601	106.025	295.750	108.803	295.719	108.791	NaN	335.115	289.346	106.315	288.969	106.168	296.263	109.002	292.857	107.680	297.203	109.367	296.716	109.178	296.471	109.083	296.361	109.041	295.730	108.795	NaN	500.189	NaN	500.044	296.924	109.259	296.005	108.902
2026-03-30T00:13:11	61128.925829	2026-03-29T22:13:11Z	297.231	109.378	297.269	109.393	297.259	109.389	NaN	500.044	NaN	499.966	297.158	109.350	297.121	109.336	297.186	109.361	283.338	103.976	288.605	106.026	295.734	108.797	295.736	108.798	NaN	335.171	289.322	106.305	288.957	106.163	296.265	109.003	292.832	107.670	297.231	109.378	296.727	109.183	296.462	109.080	296.340	109.032	295.739	108.799	NaN	500.189	NaN	500.044	296.921	109.258	296.001	108.901
2026-03-30T00:13:16	61128.925887	2026-03-29T22:13:16Z	297.206	109.368	297.259	109.389	297.274	109.395	NaN	500.044	NaN	499.966	297.169	109.354	297.152	109.348	297.166	109.353	283.349	103.980	288.600	106.025	295.728	108.795	295.730	108.795	NaN	335.296	289.318	106.304	288.969	106.168	296.266	109.003	292.838	107.672	297.225	109.376	296.717	109.179	296.473	109.084	296.357	109.039	295.729	108.795	NaN	500.189	NaN	500.044	296.915	109.255	295.990	108.897
2026-03-30T00:13:21	61128.925945	2026-03-29T22:13:21Z	297.215	109.372	297.241	109.382	297.279	109.397	NaN	500.044	NaN	499.966	297.164	109.352	297.136	109.341	297.175	109.356	283.335	103.975	288.602	106.025	295.747	108.802	295.700	108.784	NaN	335.530	289.309	106.300	288.958	106.164	296.246	108.996	292.819	107.665	297.219	109.374	296.720	109.180	296.487	109.089	296.367	109.043	295.746	108.802	NaN	500.189	NaN	500.044	296.905	109.252	295.982	108.893
2026-03-30T00:13:26	61128.926002	2026-03-29T22:13:26Z	297.225	109.376	297.258	109.389	297.272	109.394	NaN	500.044	NaN	499.966	297.163	109.352	297.119	109.335	297.190	109.362	283.368	103.987	288.603	106.026	295.718	108.791	295.716	108.790	NaN	335.659	289.351	106.317	288.974	106.170	296.232	108.990	292.846	107.675	297.222	109.374	296.740	109.187	296.467	109.082	296.351	109.036	295.747	108.802	NaN	500.189	NaN	500.044	296.912	109.254	296.007	108.903
2026-03-30T00:13:31	61128.926060	2026-03-29T22:13:31Z	297.230	109.378	297.268	109.393	297.281	109.397	NaN	500.044	NaN	499.966	297.156	109.349	297.116	109.333	297.192	109.363	283.350	103.980	288.624	106.034	295.748	108.803	295.713	108.789	NaN	335.338	289.317	106.303	288.969	106.168	296.262	109.002	292.825	107.667	297.207	109.369	296.726	109.182	296.470	109.083	296.342	109.033	295.724	108.793	NaN	500.189	NaN	500.044	296.912	109.254	295.992	108.897
2026-03-30T00:13:36	61128.926118	2026-03-29T22:13:36Z	297.232	109.378	297.245	109.384	297.270	109.393	NaN	500.044	NaN	499.966	297.143	109.344	297.128	109.338	297.196	109.364	283.362	103.985	288.606	106.027	295.719	108.791	295.706	108.786	NaN	335.172	289.351	106.317	288.962	106.165	296.268	109.004	292.853	107.678	297.225	109.376	296.721	109.180	296.479	109.086	296.355	109.038	295.725	108.793	NaN	500.189	NaN	500.044	296.914	109.255	296.002	108.901
2026-03-30T00:13:41	61128.926176	2026-03-29T22:13:41Z	297.208	109.369	297.250	109.385	297.261	109.390	NaN	500.044	NaN	499.966	297.164	109.352	297.126	109.338	297.165	109.353	283.346	103.979	288.614	106.030	295.735	108.798	295.718	108.791	NaN	335.530	289.311	106.301	288.959	106.164	296.253	108.999	292.848	107.676	297.197	109.365	296.717	109.178	296.483	109.088	296.349	109.036	295.723	108.793	NaN	500.189	NaN	500.044	296.912	109.254	296.005	108.902
2026-03-30T00:13:46	61128.926234	2026-03-29T22:13:46Z	297.218	109.373	297.258	109.389	297.281	109.397	NaN	500.044	NaN	499.966	297.170	109.354	297.125	109.337	297.182	109.359	283.362	103.985	288.600	106.025	295.730	108.795	295.710	108.788	NaN	335.361	289.321	106.305	288.963	106.166	296.249	108.997	292.863	107.682	297.218	109.373	296.730	109.184	296.485	109.088	296.353	109.037	295.737	108.798	NaN	500.189	NaN	500.044	296.902	109.250	295.989	108.896
2026-03-30T00:13:51	61128.926292	2026-03-29T22:13:51Z	297.234	109.379	297.260	109.389	297.271	109.394	NaN	500.044	NaN	499.966	297.157	109.349	297.102	109.328	297.183	109.360	283.354	103.982	288.597	106.023	295.743	108.801	295.722	108.792	NaN	335.652	289.327	106.307	288.975	106.170	296.280	109.009	292.845	107.675	297.234	109.379	296.735	109.186	296.484	109.088	296.352	109.037	295.723	108.793	NaN	500.189	NaN	500.044	296.922	109.258	295.991	108.897
2026-03-30T00:13:56	61128.926350	2026-03-29T22:13:56Z	297.219	109.374	297.232	109.379	297.273	109.394	NaN	500.044	NaN	499.966	297.151	109.347	297.115	109.333	297.201	109.366	283.358	103.983	288.622	106.033	295.726	108.794	295.726	108.794	NaN	335.403	289.315	106.303	288.961	106.165	296.236	108.992	292.829	107.669	297.212	109.371	296.726	109.182	296.471	109.083	296.335	109.030	295.726	108.794	NaN	500.189	NaN	500.044	296.916	109.256	296.000	108.900
2026-03-30T00:14:01	61128.926407	2026-03-29T22:14:01Z	297.209	109.370	297.250	109.386	297.267	109.392	NaN	500.044	NaN	499.966	297.164	109.352	297.131	109.339	297.189	109.362	283.343	103.978	288.597	106.023	295.736	108.798	295.722	108.792	NaN	335.492	289.342	106.313	288.950	106.161	296.230	108.989	292.843	107.674	297.229	109.377	296.738	109.187	296.489	109.090	296.355	109.038	295.739	108.799	NaN	500.189	NaN	500.044	296.933	109.262	295.997	108.899
2026-03-30T00:14:06	61128.926465	2026-03-29T22:14:06Z	297.237	109.381	297.257	109.388	297.251	109.386	NaN	500.044	NaN	499.966	297.146	109.345	297.120	109.335	297.204	109.368	283.356	103.983	288.597	106.024	295.715	108.790	295.738	108.799	NaN	335.364	289.346	106.315	288.959	106.164	296.255	108.999	292.847	107.676	297.214	109.372	296.727	109.182	296.475	109.085	296.351	109.037	295.729	108.795	NaN	500.189	NaN	500.044	296.934	109.263	296.012	108.905
2026-03-30T00:14:11	61128.926523	2026-03-29T22:14:11Z	297.244	109.383	297.245	109.383	297.262	109.390	NaN	500.044	NaN	499.966	297.135	109.341	297.097	109.326	297.190	109.362	283.347	103.979	288.620	106.032	295.744	108.801	295.695	108.782	NaN	335.485	289.312	106.301	288.963	106.166	296.258	109.000	292.839	107.673	297.213	109.371	296.731	109.184	296.487	109.089	296.351	109.037	295.732	108.796	NaN	500.189	NaN	500.044	296.907	109.252	295.983	108.894
2026-03-30T00:14:16	61128.926581	2026-03-29T22:14:16Z	297.222	109.375	297.255	109.387	297.262	109.390	NaN	500.044	NaN	499.966	297.146	109.345	297.139	109.342	297.197	109.365	283.356	103.983	288.590	106.021	295.722	108.792	295.730	108.796	NaN	335.251	289.347	106.315	288.961	106.165	296.232	108.990	292.850	107.677	297.212	109.371	296.734	109.185	296.472	109.083	296.361	109.040	295.767	108.810	NaN	500.189	NaN	500.044	296.915	109.256	295.985	108.895
2026-03-30T00:14:21	61128.926639	2026-03-29T22:14:21Z	297.204	109.368	297.262	109.390	297.270	109.393	NaN	500.044	NaN	499.966	297.152	109.348	297.130	109.339	297.192	109.363	283.358	103.984	288.621	106.033	295.715	108.790	295.730	108.795	NaN	334.719	289.344	106.314	288.963	106.166	296.271	109.006	292.842	107.674	297.225	109.376	296.714	109.177	296.492	109.091	296.329	109.028	295.737	108.798	NaN	500.189	NaN	500.044	296.893	109.247	295.995	108.899
2026-03-30T00:14:26	61128.926697	2026-03-29T22:14:26Z	297.219	109.374	297.232	109.379	297.272	109.394	NaN	500.044	NaN	499.966	297.147	109.346	297.147	109.345	297.206	109.368	283.346	103.979	288.601	106.025	295.750	108.803	295.713	108.789	NaN	335.438	289.330	106.308	288.978	106.172	296.265	109.003	292.857	107.680	297.228	109.377	296.710	109.176	296.471	109.083	296.360	109.040	295.751	108.804	NaN	500.189	NaN	500.044	296.907	109.253	296.005	108.902
2026-03-30T00:14:31	61128.926755	2026-03-29T22:14:31Z	297.230	109.378	297.253	109.387	297.277	109.396	NaN	500.044	NaN	499.966	297.153	109.348	297.136	109.341	297.180	109.358	283.357	103.983	288.582	106.018	295.737	108.798	295.751	108.804	NaN	335.453	289.334	106.310	288.951	106.161	296.266	109.004	292.858	107.680	297.229	109.377	296.727	109.183	296.491	109.091	296.350	109.036	295.741	108.800	NaN	500.189	NaN	500.044	296.929	109.261	296.010	108.904
2026-03-30T00:14:36	61128.926813	2026-03-29T22:14:36Z	297.206	109.368	297.238	109.381	297.272	109.394	NaN	500.044	NaN	499.966	297.157	109.349	297.136	109.341	297.187	109.361	283.373	103.989	288.608	106.028	295.734	108.797	295.728	108.795	NaN	335.251	289.323	106.306	288.973	106.170	296.267	109.004	292.858	107.680	297.210	109.370	296.732	109.184	296.473	109.084	296.346	109.034	295.715	108.790	NaN	500.189	NaN	500.044	296.913	109.255	296.000	108.900
2026-03-30T00:14:41	61128.926870	2026-03-29T22:14:41Z	297.222	109.375	297.230	109.378	297.287	109.400	NaN	500.044	NaN	499.966	297.154	109.348	297.151	109.347	297.187	109.361	283.362	103.985	288.608	106.028	295.732	108.796	295.716	108.790	NaN	335.352	289.342	106.313	288.967	106.167	296.253	108.999	292.841	107.674	297.206	109.368	296.728	109.183	296.464	109.080	296.351	109.037	295.726	108.794	NaN	500.189	NaN	500.044	296.926	109.260	295.996	108.899
2026-03-30T00:14:46	61128.926928	2026-03-29T22:14:46Z	297.221	109.374	297.226	109.376	297.293	109.402	NaN	500.044	NaN	499.966	297.146	109.345	297.134	109.341	297.207	109.369	283.349	103.980	288.599	106.024	295.729	108.795	295.721	108.792	NaN	335.744	289.329	106.308	288.958	106.164	296.257	109.000	292.850	107.677	297.221	109.374	296.720	109.180	296.468	109.082	296.348	109.035	295.730	108.795	NaN	500.189	NaN	500.044	296.924	109.259	295.989	108.896
2026-03-30T00:14:51	61128.926986	2026-03-29T22:14:51Z	297.222	109.375	297.244	109.383	297.273	109.395	NaN	500.044	NaN	499.966	297.158	109.350	297.149	109.346	297.199	109.366	283.355	103.982	288.602	106.025	295.717	108.790	295.717	108.790	NaN	335.165	289.319	106.304	288.964	106.166	296.266	109.003	292.859	107.680	297.215	109.372	296.740	109.188	296.510	109.098	296.333	109.030	295.734	108.797	NaN	500.189	NaN	500.044	296.914	109.255	295.996	108.899
2026-03-30T00:14:56	61128.927044	2026-03-29T22:14:56Z	297.212	109.371	297.258	109.389	297.268	109.392	NaN	500.044	NaN	499.966	297.147	109.346	297.128	109.338	297.196	109.364	283.368	103.987	288.600	106.025	295.703	108.785	295.716	108.790	NaN	335.523	289.350	106.316	288.959	106.164	296.258	109.000	292.840	107.673	297.203	109.367	296.711	109.176	296.473	109.084	296.343	109.033	295.741	108.800	NaN	500.189	NaN	500.044	296.926	109.260	296.005	108.902
2026-03-30T00:15:01	61128.927102	2026-03-29T22:15:01Z	297.224	109.375	297.257	109.388	297.258	109.389	NaN	500.044	NaN	499.966	297.155	109.349	297.120	109.335	297.184	109.360	283.368	103.988	288.606	106.027	295.733	108.797	295.714	108.789	NaN	335.615	289.345	106.314	288.980	106.172	296.264	109.003	292.838	107.672	297.201	109.366	296.736	109.186	296.468	109.082	296.347	109.035	295.733	108.797	NaN	500.189	NaN	500.044	296.921	109.258	296.005	108.902
2026-03-30T00:15:06	61128.927160	2026-03-29T22:15:06Z	297.229	109.377	297.235	109.380	297.254	109.387	NaN	500.044	NaN	499.966	297.170	109.354	297.118	109.334	297.191	109.362	283.342	103.978	288.594	106.022	295.735	108.797	295.717	108.791	NaN	335.997	289.326	106.307	288.976	106.171	296.261	109.001	292.867	107.683	297.219	109.374	296.730	109.184	296.494	109.092	296.339	109.032	295.723	108.793	NaN	500.189	NaN	500.044	296.898	109.249	295.994	108.898
2026-03-30T00:15:11	61128.927218	2026-03-29T22:15:11Z	297.225	109.376	297.270	109.393	297.259	109.389	NaN	500.044	NaN	499.966	297.147	109.346	297.120	109.335	297.200	109.366	283.349	103.980	288.609	106.028	295.746	108.802	295.727	108.794	NaN	335.693	289.321	106.305	288.973	106.170	296.259	109.001	292.837	107.672	297.212	109.371	296.726	109.182	296.473	109.084	296.339	109.032	295.727	108.794	NaN	500.189	NaN	500.044	296.907	109.252	296.006	108.902
2026-03-30T00:15:16	61128.927276	2026-03-29T22:15:16Z	297.220	109.374	297.250	109.386	297.268	109.392	NaN	500.044	NaN	499.966	297.158	109.350	297.119	109.335	297.192	109.363	283.356	103.983	288.606	106.027	295.734	108.797	295.724	108.793	NaN	335.929	289.327	106.307	288.958	106.164	296.252	108.998	292.835	107.671	297.201	109.366	296.726	109.182	296.479	109.086	296.349	109.036	295.730	108.796	NaN	500.189	NaN	500.044	296.916	109.256	295.998	108.900
2026-03-30T00:15:21	61128.927333	2026-03-29T22:15:21Z	297.201	109.366	297.235	109.380	297.283	109.398	NaN	500.044	NaN	499.966	297.159	109.350	297.144	109.344	297.160	109.350	283.351	103.981	288.593	106.022	295.735	108.797	295.734	108.797	NaN	335.636	289.339	106.312	288.955	106.163	296.272	109.006	292.867	107.683	297.222	109.375	296.724	109.181	296.472	109.084	296.363	109.041	295.749	108.803	NaN	500.189	NaN	500.044	296.910	109.254	296.007	108.903
2026-03-30T00:15:26	61128.927391	2026-03-29T22:15:26Z	297.226	109.376	297.247	109.384	297.282	109.398	NaN	500.044	NaN	499.966	297.165	109.352	297.102	109.328	297.201	109.367	283.357	103.983	288.603	106.026	295.732	108.796	295.744	108.801	NaN	335.386	289.339	106.312	288.963	106.166	296.274	109.007	292.865	107.683	297.225	109.376	296.730	109.184	296.477	109.085	296.350	109.036	295.723	108.793	NaN	500.189	NaN	500.044	296.916	109.256	295.998	108.900
2026-03-30T00:15:31	61128.927449	2026-03-29T22:15:31Z	297.230	109.378	297.243	109.383	297.277	109.396	NaN	500.044	NaN	499.966	297.149	109.346	297.126	109.337	297.215	109.372	283.356	103.983	288.608	106.028	295.718	108.791	295.727	108.794	NaN	335.307	289.338	106.312	288.939	106.157	296.251	108.998	292.853	107.678	297.229	109.377	296.734	109.185	296.475	109.085	296.352	109.037	295.738	108.799	NaN	500.189	NaN	500.044	296.934	109.263	296.002	108.901
2026-03-30T00:15:36	61128.927507	2026-03-29T22:15:36Z	297.225	109.376	297.235	109.379	297.290	109.401	NaN	500.044	NaN	499.966	297.142	109.343	297.127	109.338	297.211	109.370	283.341	103.977	288.608	106.028	295.740	108.799	295.729	108.795	NaN	335.426	289.334	106.310	288.955	106.163	296.246	108.996	292.835	107.671	297.226	109.376	296.724	109.181	296.489	109.090	296.349	109.036	295.730	108.796	NaN	500.189	NaN	500.044	296.902	109.250	295.974	108.890
2026-03-30T00:15:41	61128.927565	2026-03-29T22:15:41Z	297.201	109.366	297.266	109.392	297.277	109.396	NaN	500.044	NaN	499.966	297.170	109.354	297.124	109.337	297.172	109.355	283.335	103.975	288.601	106.025	295.745	108.801	295.701	108.784	NaN	335.686	289.340	106.312	289.001	106.181	296.261	109.001	292.853	107.678	297.213	109.371	296.743	109.189	296.490	109.090	296.355	109.038	295.728	108.795	NaN	500.189	NaN	500.044	296.934	109.263	295.992	108.897
2026-03-30T00:15:46	61128.927623	2026-03-29T22:15:46Z	297.211	109.370	297.257	109.388	297.281	109.398	NaN	500.044	NaN	499.966	297.166	109.353	297.133	109.340	297.178	109.358	283.360	103.984	288.592	106.021	295.743	108.800	295.721	108.792	NaN	335.704	289.339	106.312	288.954	106.162	296.263	109.002	292.852	107.678	297.216	109.372	296.730	109.184	296.488	109.090	296.350	109.036	295.732	108.796	NaN	500.189	NaN	500.044	296.896	109.248	295.989	108.896
2026-03-30T00:15:51	61128.927681	2026-03-29T22:15:51Z	297.197	109.365	297.238	109.381	297.273	109.394	NaN	500.044	NaN	499.966	297.161	109.351	297.126	109.337	297.182	109.359	283.335	103.974	288.601	106.025	295.738	108.799	295.723	108.793	NaN	335.636	289.329	106.308	288.964	106.166	296.262	109.002	292.859	107.680	297.238	109.381	296.732	109.184	296.489	109.090	296.366	109.042	295.735	108.798	NaN	500.189	NaN	500.044	296.924	109.259	296.003	108.902
2026-03-30T00:15:56	61128.927739	2026-03-29T22:15:56Z	297.228	109.377	297.232	109.379	297.263	109.390	NaN	500.044	NaN	499.966	297.154	109.348	297.133	109.340	297.190	109.362	283.335	103.975	288.603	106.026	295.738	108.799	295.736	108.798	NaN	335.215	289.339	106.312	288.975	106.170	296.255	108.999	292.848	107.676	297.223	109.375	296.738	109.187	296.486	109.089	296.345	109.034	295.715	108.790	NaN	500.189	NaN	500.044	296.911	109.254	296.011	108.905
2026-03-30T00:16:01	61128.927796	2026-03-29T22:16:01Z	297.219	109.373	297.274	109.395	297.283	109.398	NaN	500.044	NaN	499.966	297.159	109.350	297.128	109.338	297.176	109.357	283.341	103.977	288.602	106.025	295.734	108.797	295.719	108.791	NaN	335.133	289.327	106.307	288.974	106.170	296.268	109.004	292.852	107.678	297.218	109.373	296.726	109.182	296.484	109.088	296.358	109.039	295.732	108.796	NaN	500.189	NaN	500.044	296.922	109.258	295.997	108.899
