ISO_lokal	MJD	UTC	CENT	CENT_status	DOOR	DOOR_status	BA	BA_status
2026-03-18T18:54:21	61117.746082	2026-03-18T17:54:21Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:54:26	61117.746141	2026-03-18T17:54:26Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:54:31	61117.746198	2026-03-18T17:54:31Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:54:36	61117.746257	2026-03-18T17:54:36Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:54:41	61117.746314	2026-03-18T17:54:41Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:54:46	61117.746372	2026-03-18T17:54:46Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:54:51	61117.746430	2026-03-18T17:54:51Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:54:56	61117.746488	2026-03-18T17:54:56Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:55:01	61117.746546	2026-03-18T17:55:01Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:55:06	61117.746604	2026-03-18T17:55:06Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:55:11	61117.746662	2026-03-18T17:55:11Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:55:16	61117.746719	2026-03-18T17:55:16Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:55:21	61117.746777	2026-03-18T17:55:21Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:55:26	61117.746835	2026-03-18T17:55:26Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:55:31	61117.746893	2026-03-18T17:55:31Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:55:36	61117.746951	2026-03-18T17:55:36Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:55:41	61117.747009	2026-03-18T17:55:41Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:55:46	61117.747067	2026-03-18T17:55:46Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:55:51	61117.747124	2026-03-18T17:55:51Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:55:56	61117.747182	2026-03-18T17:55:56Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:56:01	61117.747240	2026-03-18T17:56:01Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:56:06	61117.747298	2026-03-18T17:56:06Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:56:11	61117.747356	2026-03-18T17:56:11Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:56:16	61117.747414	2026-03-18T17:56:16Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:56:21	61117.747472	2026-03-18T17:56:21Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:56:26	61117.747530	2026-03-18T17:56:26Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:56:31	61117.747587	2026-03-18T17:56:31Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:56:36	61117.747645	2026-03-18T17:56:36Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:56:41	61117.747703	2026-03-18T17:56:41Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:56:46	61117.747761	2026-03-18T17:56:46Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:56:51	61117.747819	2026-03-18T17:56:51Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:56:56	61117.747877	2026-03-18T17:56:56Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:57:01	61117.747935	2026-03-18T17:57:01Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:57:06	61117.747993	2026-03-18T17:57:06Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:57:11	61117.748051	2026-03-18T17:57:11Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:57:16	61117.748108	2026-03-18T17:57:16Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:57:21	61117.748166	2026-03-18T17:57:21Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:57:26	61117.748224	2026-03-18T17:57:26Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:57:31	61117.748282	2026-03-18T17:57:31Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:57:36	61117.748340	2026-03-18T17:57:36Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:57:41	61117.748397	2026-03-18T17:57:41Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:57:46	61117.748455	2026-03-18T17:57:46Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:57:51	61117.748514	2026-03-18T17:57:51Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:57:56	61117.748571	2026-03-18T17:57:56Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:58:01	61117.748629	2026-03-18T17:58:01Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:58:06	61117.748687	2026-03-18T17:58:06Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:58:11	61117.748745	2026-03-18T17:58:11Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:58:16	61117.748803	2026-03-18T17:58:16Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:58:21	61117.748861	2026-03-18T17:58:21Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:58:26	61117.748919	2026-03-18T17:58:26Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:58:31	61117.748976	2026-03-18T17:58:31Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:58:36	61117.749034	2026-03-18T17:58:36Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:58:41	61117.749092	2026-03-18T17:58:41Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:58:46	61117.749150	2026-03-18T17:58:46Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:58:51	61117.749208	2026-03-18T17:58:51Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:58:56	61117.749266	2026-03-18T17:58:56Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:59:01	61117.749324	2026-03-18T17:59:01Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:59:06	61117.749382	2026-03-18T17:59:06Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:59:11	61117.749439	2026-03-18T17:59:11Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:59:16	61117.749497	2026-03-18T17:59:16Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:59:21	61117.749555	2026-03-18T17:59:21Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:59:26	61117.749613	2026-03-18T17:59:26Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:59:31	61117.749671	2026-03-18T17:59:31Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:59:36	61117.749729	2026-03-18T17:59:36Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:59:41	61117.749787	2026-03-18T17:59:41Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:59:46	61117.749845	2026-03-18T17:59:46Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:59:51	61117.749902	2026-03-18T17:59:51Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T18:59:56	61117.749960	2026-03-18T17:59:56Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:00:01	61117.750018	2026-03-18T18:00:01Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:00:06	61117.750076	2026-03-18T18:00:06Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:00:11	61117.750134	2026-03-18T18:00:11Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:00:16	61117.750192	2026-03-18T18:00:16Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:00:21	61117.750250	2026-03-18T18:00:21Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:00:26	61117.750308	2026-03-18T18:00:26Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:00:31	61117.750365	2026-03-18T18:00:31Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:00:36	61117.750423	2026-03-18T18:00:36Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:00:41	61117.750481	2026-03-18T18:00:41Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:00:46	61117.750539	2026-03-18T18:00:46Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:00:51	61117.750597	2026-03-18T18:00:51Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:00:56	61117.750655	2026-03-18T18:00:56Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:01:01	61117.750713	2026-03-18T18:01:01Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:01:06	61117.750770	2026-03-18T18:01:06Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:01:11	61117.750828	2026-03-18T18:01:11Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:01:16	61117.750886	2026-03-18T18:01:16Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:01:21	61117.750944	2026-03-18T18:01:21Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:01:26	61117.751002	2026-03-18T18:01:26Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:01:31	61117.751060	2026-03-18T18:01:31Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:01:36	61117.751118	2026-03-18T18:01:36Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:01:41	61117.751176	2026-03-18T18:01:41Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:01:46	61117.751234	2026-03-18T18:01:46Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:01:51	61117.751291	2026-03-18T18:01:51Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:01:56	61117.751349	2026-03-18T18:01:56Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:02:01	61117.751407	2026-03-18T18:02:01Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:02:06	61117.751465	2026-03-18T18:02:06Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:02:11	61117.751523	2026-03-18T18:02:11Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:02:16	61117.751581	2026-03-18T18:02:16Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:02:21	61117.751639	2026-03-18T18:02:21Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:02:26	61117.751697	2026-03-18T18:02:26Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:02:31	61117.751754	2026-03-18T18:02:31Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:02:36	61117.751812	2026-03-18T18:02:36Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:02:41	61117.751870	2026-03-18T18:02:41Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:02:46	61117.751928	2026-03-18T18:02:46Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:02:51	61117.751986	2026-03-18T18:02:51Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:02:56	61117.752043	2026-03-18T18:02:56Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:03:01	61117.752102	2026-03-18T18:03:01Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:03:06	61117.752159	2026-03-18T18:03:06Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:03:11	61117.752217	2026-03-18T18:03:11Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:03:16	61117.752275	2026-03-18T18:03:16Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:03:21	61117.752332	2026-03-18T18:03:21Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:03:26	61117.752391	2026-03-18T18:03:26Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:03:31	61117.752448	2026-03-18T18:03:31Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:03:36	61117.752506	2026-03-18T18:03:36Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:03:41	61117.752564	2026-03-18T18:03:41Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:03:46	61117.752622	2026-03-18T18:03:46Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:03:51	61117.752680	2026-03-18T18:03:51Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:03:56	61117.752737	2026-03-18T18:03:56Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:04:01	61117.752795	2026-03-18T18:04:01Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:04:06	61117.752853	2026-03-18T18:04:06Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:04:11	61117.752912	2026-03-18T18:04:11Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:04:16	61117.752969	2026-03-18T18:04:16Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:04:21	61117.753027	2026-03-18T18:04:21Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:04:26	61117.753086	2026-03-18T18:04:26Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:04:31	61117.753143	2026-03-18T18:04:31Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:04:36	61117.753201	2026-03-18T18:04:36Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:04:41	61117.753259	2026-03-18T18:04:41Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:04:46	61117.753317	2026-03-18T18:04:46Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:04:51	61117.753375	2026-03-18T18:04:51Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:04:56	61117.753432	2026-03-18T18:04:56Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:05:01	61117.753490	2026-03-18T18:05:01Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:05:06	61117.753548	2026-03-18T18:05:06Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:05:11	61117.753606	2026-03-18T18:05:11Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:05:16	61117.753664	2026-03-18T18:05:16Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:05:21	61117.753722	2026-03-18T18:05:21Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:05:26	61117.753780	2026-03-18T18:05:26Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:05:31	61117.753837	2026-03-18T18:05:31Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:05:36	61117.753895	2026-03-18T18:05:36Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:05:41	61117.753953	2026-03-18T18:05:41Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:05:46	61117.754011	2026-03-18T18:05:46Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:05:51	61117.754069	2026-03-18T18:05:51Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:05:56	61117.754127	2026-03-18T18:05:56Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:06:01	61117.754185	2026-03-18T18:06:01Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:06:06	61117.754243	2026-03-18T18:06:06Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:06:11	61117.754300	2026-03-18T18:06:11Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:06:16	61117.754359	2026-03-18T18:06:16Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:06:21	61117.754416	2026-03-18T18:06:21Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:06:26	61117.754475	2026-03-18T18:06:26Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:06:31	61117.754532	2026-03-18T18:06:31Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:06:36	61117.754590	2026-03-18T18:06:36Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:06:41	61117.754648	2026-03-18T18:06:41Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:06:46	61117.754706	2026-03-18T18:06:46Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:06:51	61117.754763	2026-03-18T18:06:51Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:06:56	61117.754821	2026-03-18T18:06:56Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:07:01	61117.754879	2026-03-18T18:07:01Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:07:06	61117.754937	2026-03-18T18:07:06Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:07:11	61117.754995	2026-03-18T18:07:11Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:07:16	61117.755053	2026-03-18T18:07:16Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:07:21	61117.755111	2026-03-18T18:07:21Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:07:26	61117.755169	2026-03-18T18:07:26Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:07:31	61117.755227	2026-03-18T18:07:31Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:07:36	61117.755284	2026-03-18T18:07:36Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:07:41	61117.755342	2026-03-18T18:07:41Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:07:46	61117.755400	2026-03-18T18:07:46Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:07:51	61117.755458	2026-03-18T18:07:51Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:07:56	61117.755516	2026-03-18T18:07:56Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:08:01	61117.755574	2026-03-18T18:08:01Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:08:06	61117.755632	2026-03-18T18:08:06Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:08:11	61117.755690	2026-03-18T18:08:11Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:08:16	61117.755747	2026-03-18T18:08:16Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:08:21	61117.755805	2026-03-18T18:08:21Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:08:26	61117.755864	2026-03-18T18:08:26Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:08:31	61117.755921	2026-03-18T18:08:31Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:08:36	61117.755979	2026-03-18T18:08:36Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:08:41	61117.756037	2026-03-18T18:08:41Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:08:46	61117.756095	2026-03-18T18:08:46Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:08:51	61117.756153	2026-03-18T18:08:51Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:08:56	61117.756210	2026-03-18T18:08:56Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:09:01	61117.756268	2026-03-18T18:09:01Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:09:06	61117.756326	2026-03-18T18:09:06Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:09:11	61117.756384	2026-03-18T18:09:11Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:09:16	61117.756442	2026-03-18T18:09:16Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:09:21	61117.756500	2026-03-18T18:09:21Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:09:26	61117.756558	2026-03-18T18:09:26Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:09:31	61117.756615	2026-03-18T18:09:31Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:09:36	61117.756673	2026-03-18T18:09:36Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:09:41	61117.756731	2026-03-18T18:09:41Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:09:46	61117.756789	2026-03-18T18:09:46Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:09:51	61117.756847	2026-03-18T18:09:51Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:09:56	61117.756905	2026-03-18T18:09:56Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:10:01	61117.756963	2026-03-18T18:10:01Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:10:06	61117.757020	2026-03-18T18:10:06Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:10:11	61117.757079	2026-03-18T18:10:11Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:10:16	61117.757136	2026-03-18T18:10:16Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:10:21	61117.757194	2026-03-18T18:10:21Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:10:26	61117.757253	2026-03-18T18:10:26Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:10:31	61117.757310	2026-03-18T18:10:31Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:10:36	61117.757368	2026-03-18T18:10:36Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:10:41	61117.757426	2026-03-18T18:10:41Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:10:46	61117.757484	2026-03-18T18:10:46Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:10:51	61117.757541	2026-03-18T18:10:51Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:10:56	61117.757599	2026-03-18T18:10:56Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:11:01	61117.757657	2026-03-18T18:11:01Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:11:06	61117.757715	2026-03-18T18:11:06Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:11:11	61117.757773	2026-03-18T18:11:11Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:11:16	61117.757831	2026-03-18T18:11:16Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:11:21	61117.757890	2026-03-18T18:11:21Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:11:26	61117.757947	2026-03-18T18:11:26Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:11:31	61117.758005	2026-03-18T18:11:31Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:11:36	61117.758062	2026-03-18T18:11:36Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:11:41	61117.758120	2026-03-18T18:11:41Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:11:46	61117.758178	2026-03-18T18:11:46Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:11:51	61117.758236	2026-03-18T18:11:51Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:11:56	61117.758294	2026-03-18T18:11:56Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:12:01	61117.758352	2026-03-18T18:12:01Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:12:06	61117.758410	2026-03-18T18:12:06Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:12:11	61117.758467	2026-03-18T18:12:11Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:12:16	61117.758525	2026-03-18T18:12:16Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:12:21	61117.758583	2026-03-18T18:12:21Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:12:26	61117.758642	2026-03-18T18:12:26Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:12:31	61117.758699	2026-03-18T18:12:31Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:12:36	61117.758757	2026-03-18T18:12:36Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:12:41	61117.758815	2026-03-18T18:12:41Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:12:46	61117.758873	2026-03-18T18:12:46Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:12:51	61117.758931	2026-03-18T18:12:51Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:12:56	61117.758989	2026-03-18T18:12:56Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-18T19:13:01	61117.759047	2026-03-18T18:13:01Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
