ISO_lokal	MJD	UTC	Kryo 1 In	Kryo 1 In_ohm	Kryo 1	Kryo 1_ohm	Kryo 1b	Kryo 1b_ohm	Peltier	Peltier_ohm	Peltier b	Peltier b_ohm	Kryo 2 In	Kryo 2 In_ohm	Kryo 2	Kryo 2_ohm	Kryo 2b	Kryo 2b_ohm	Kryo 3 In	Kryo 3 In_ohm	Kryo 3	Kryo 3_ohm	Kryo 3b	Kryo 3b_ohm	Kryo 4 In	Kryo 4 In_ohm	Kryo 4	Kryo 4_ohm	Kryo 4b	Kryo 4b_ohm	Kryo 5 In	Kryo 5 In_ohm	Kryo 5	Kryo 5_ohm	Kryo 5b	Kryo 5b_ohm	Kryo 6 In	Kryo 6 In_ohm	Kryo 6	Kryo 6_ohm	Kryo 6b	Kryo 6b_ohm	Kryo 7 In	Kryo 7 In_ohm	Kryo 7	Kryo 7_ohm	Kryo 9	Kryo 9_ohm	Kryo 9b	Kryo 9b_ohm	Kryo 8 In	Kryo 8 In_ohm	Kryo 8	Kryo 8_ohm
2026-03-26T03:11:48	61125.091536	2026-03-26T02:11:48Z	32.271	2.507	34.232	3.327	34.009	3.234	NaN	500.044	NaN	499.966	32.833	2.742	35.510	3.862	35.190	3.728	45.318	7.959	53.856	11.516	54.422	11.752	29.054	1.159	NaN	500.030	NaN	500.014	41.104	6.200	43.160	7.058	43.265	7.102	NaN	500.090	41.667	6.435	41.903	6.534	296.387	109.050	295.629	108.756	NaN	500.189	NaN	500.044	296.929	109.261	295.886	108.856
2026-03-26T03:11:53	61125.091594	2026-03-26T02:11:53Z	32.274	2.508	34.211	3.319	33.999	3.230	NaN	500.044	NaN	499.966	32.819	2.736	35.514	3.864	35.177	3.723	45.310	7.955	53.855	11.516	54.423	11.752	29.053	1.159	NaN	500.030	NaN	500.014	41.099	6.198	43.163	7.060	43.281	7.109	NaN	500.090	41.698	6.448	41.917	6.540	296.384	109.049	295.636	108.759	NaN	500.189	NaN	500.044	296.947	109.268	295.875	108.852
2026-03-26T03:11:58	61125.091652	2026-03-26T02:11:58Z	32.284	2.512	34.227	3.325	33.998	3.229	NaN	500.044	NaN	499.966	32.826	2.739	35.527	3.869	35.189	3.728	45.317	7.959	53.868	11.521	54.429	11.755	29.014	1.142	NaN	500.030	NaN	500.014	41.103	6.200	43.146	7.053	43.272	7.105	NaN	500.090	41.676	6.439	41.906	6.535	296.365	109.042	295.653	108.766	NaN	500.189	NaN	500.044	296.947	109.268	295.911	108.866
2026-03-26T03:12:03	61125.091709	2026-03-26T02:12:03Z	32.286	2.513	34.204	3.316	33.990	3.226	NaN	500.044	NaN	499.966	32.825	2.738	35.514	3.863	35.199	3.732	45.342	7.969	53.865	11.520	54.425	11.753	29.047	1.156	NaN	500.030	NaN	500.014	41.113	6.204	43.162	7.059	43.289	7.112	NaN	500.090	41.685	6.442	41.921	6.541	296.403	109.057	295.649	108.764	NaN	500.189	NaN	500.044	296.941	109.265	295.921	108.870
2026-03-26T03:12:08	61125.091767	2026-03-26T02:12:08Z	32.285	2.512	34.235	3.328	34.001	3.231	NaN	500.044	NaN	499.966	32.822	2.737	35.521	3.866	35.198	3.731	45.320	7.960	53.867	11.521	54.434	11.757	28.993	1.133	NaN	500.030	NaN	500.014	41.107	6.201	43.165	7.060	43.296	7.115	NaN	500.090	41.684	6.442	41.909	6.536	296.381	109.048	295.627	108.756	NaN	500.189	NaN	500.044	296.939	109.265	295.883	108.855
2026-03-26T03:12:13	61125.091825	2026-03-26T02:12:13Z	32.273	2.507	34.229	3.326	34.016	3.237	NaN	500.044	NaN	499.966	32.849	2.748	35.516	3.864	35.188	3.727	45.324	7.961	53.887	11.529	54.436	11.758	28.967	1.123	NaN	500.030	NaN	500.014	41.082	6.191	43.156	7.057	43.284	7.110	NaN	500.090	41.684	6.442	41.921	6.541	296.358	109.039	295.630	108.757	NaN	500.189	NaN	500.044	296.937	109.264	295.899	108.861
2026-03-26T03:12:18	61125.091883	2026-03-26T02:12:18Z	32.301	2.519	34.242	3.332	33.993	3.227	NaN	500.044	NaN	499.966	32.841	2.745	35.508	3.861	35.187	3.727	45.314	7.957	53.872	11.523	54.423	11.752	28.864	1.080	NaN	500.030	NaN	500.014	41.100	6.198	43.171	7.063	43.290	7.112	NaN	500.090	41.689	6.444	41.915	6.539	296.371	109.045	295.624	108.754	NaN	500.189	NaN	500.044	296.916	109.256	295.872	108.851
2026-03-26T03:12:23	61125.091941	2026-03-26T02:12:23Z	32.289	2.514	34.235	3.328	34.000	3.230	NaN	500.044	NaN	499.966	32.841	2.745	35.512	3.863	35.199	3.732	45.335	7.966	53.863	11.519	54.444	11.761	29.003	1.138	NaN	500.030	NaN	500.014	41.123	6.208	43.174	7.064	43.274	7.106	NaN	500.090	41.679	6.440	41.927	6.544	296.361	109.040	295.633	108.758	NaN	500.189	NaN	500.044	296.942	109.266	295.895	108.859
2026-03-26T03:12:28	61125.091999	2026-03-26T02:12:28Z	32.301	2.519	34.219	3.322	33.999	3.230	NaN	500.044	NaN	499.966	32.849	2.748	35.515	3.864	35.195	3.730	45.322	7.961	53.865	11.520	54.417	11.750	29.017	1.144	NaN	500.030	NaN	500.014	41.094	6.196	43.144	7.052	43.293	7.114	NaN	500.090	41.690	6.445	41.944	6.551	296.356	109.038	295.618	108.752	NaN	500.189	NaN	500.044	296.933	109.263	295.905	108.863
2026-03-26T03:12:33	61125.092057	2026-03-26T02:12:33Z	32.275	2.508	34.213	3.319	34.020	3.238	NaN	500.044	NaN	499.966	32.844	2.746	35.525	3.868	35.193	3.729	45.326	7.962	53.882	11.527	54.449	11.763	29.097	1.177	NaN	500.030	NaN	500.014	41.103	6.199	43.191	7.071	43.287	7.111	NaN	500.090	41.710	6.453	41.931	6.545	296.347	109.035	295.623	108.754	NaN	500.189	NaN	500.044	296.940	109.265	295.903	108.863
2026-03-26T03:12:38	61125.092115	2026-03-26T02:12:38Z	32.284	2.512	34.213	3.319	34.007	3.233	NaN	500.044	NaN	499.966	32.836	2.743	35.521	3.866	35.212	3.737	45.332	7.965	53.879	11.526	54.429	11.755	28.773	1.041	NaN	500.030	NaN	500.014	41.101	6.199	43.145	7.052	43.277	7.107	NaN	500.090	41.691	6.445	41.923	6.542	296.375	109.046	295.637	108.759	NaN	500.189	NaN	500.044	296.933	109.262	295.885	108.856
2026-03-26T03:12:43	61125.092173	2026-03-26T02:12:43Z	32.282	2.511	34.227	3.325	33.997	3.229	NaN	500.044	NaN	499.966	32.825	2.738	35.529	3.870	35.203	3.733	45.339	7.968	53.880	11.526	54.440	11.759	28.884	1.088	NaN	500.030	NaN	500.014	41.108	6.202	43.161	7.059	43.284	7.110	NaN	500.090	41.693	6.446	41.919	6.540	296.370	109.044	295.618	108.752	NaN	500.189	NaN	500.044	296.953	109.270	295.910	108.865
2026-03-26T03:12:48	61125.092230	2026-03-26T02:12:48Z	32.286	2.513	34.209	3.318	34.007	3.233	NaN	500.044	NaN	499.966	32.834	2.742	35.520	3.866	35.217	3.739	45.346	7.971	53.888	11.529	54.444	11.761	28.871	1.082	NaN	500.030	NaN	500.014	41.124	6.208	43.180	7.067	43.297	7.116	NaN	500.090	41.697	6.448	41.938	6.548	296.389	109.051	295.635	108.759	NaN	500.189	NaN	500.044	296.954	109.271	295.890	108.857
2026-03-26T03:12:53	61125.092288	2026-03-26T02:12:53Z	32.280	2.510	34.240	3.330	34.012	3.235	NaN	500.044	NaN	499.966	32.849	2.748	35.514	3.863	35.196	3.730	45.336	7.966	53.899	11.534	54.434	11.757	28.757	1.034	NaN	500.030	NaN	500.014	41.105	6.200	43.168	7.062	43.292	7.113	NaN	500.090	41.690	6.444	41.925	6.543	296.379	109.047	295.625	108.755	NaN	500.189	NaN	500.044	296.912	109.254	295.873	108.851
2026-03-26T03:12:58	61125.092346	2026-03-26T02:12:58Z	32.295	2.516	34.228	3.326	34.008	3.234	NaN	500.044	NaN	499.966	32.831	2.741	35.509	3.861	35.208	3.736	45.339	7.967	53.875	11.524	54.443	11.760	28.810	1.057	NaN	500.030	NaN	500.014	41.096	6.197	43.168	7.062	43.305	7.119	NaN	500.090	41.692	6.445	41.935	6.547	296.399	109.055	295.637	108.760	NaN	500.189	NaN	500.044	296.946	109.267	295.896	108.860
2026-03-26T03:13:03	61125.092404	2026-03-26T02:13:03Z	32.284	2.512	34.226	3.325	34.025	3.240	NaN	500.044	NaN	499.966	32.832	2.741	35.527	3.869	35.204	3.734	45.348	7.971	53.903	11.536	54.454	11.765	28.891	1.091	NaN	500.030	NaN	500.014	41.097	6.197	43.187	7.069	43.293	7.114	NaN	500.090	41.675	6.438	41.944	6.551	296.384	109.049	295.634	108.758	NaN	500.189	NaN	500.044	296.957	109.272	295.888	108.857
2026-03-26T03:13:08	61125.092462	2026-03-26T02:13:08Z	32.283	2.511	34.211	3.318	33.995	3.228	NaN	500.044	NaN	499.966	32.851	2.749	35.536	3.873	35.211	3.737	45.328	7.963	53.905	11.537	54.445	11.761	28.861	1.078	NaN	500.030	NaN	500.014	41.111	6.203	43.174	7.064	43.296	7.115	NaN	500.090	41.667	6.435	41.911	6.537	296.373	109.045	295.631	108.757	NaN	500.189	NaN	500.044	296.922	109.258	295.889	108.857
2026-03-26T03:13:13	61125.092520	2026-03-26T02:13:13Z	32.284	2.512	34.225	3.324	34.021	3.239	NaN	500.044	NaN	499.966	32.849	2.748	35.534	3.872	35.199	3.732	45.337	7.967	53.894	11.532	54.438	11.758	28.859	1.077	NaN	500.030	NaN	500.014	41.121	6.207	43.178	7.066	43.292	7.114	NaN	500.090	41.699	6.449	41.922	6.542	296.380	109.048	295.611	108.749	NaN	500.189	NaN	500.044	296.924	109.259	295.894	108.859
2026-03-26T03:13:18	61125.092578	2026-03-26T02:13:18Z	32.291	2.515	34.247	3.334	34.013	3.235	NaN	500.044	NaN	499.966	32.837	2.744	35.523	3.867	35.190	3.728	45.362	7.977	53.889	11.530	54.451	11.764	28.866	1.080	NaN	500.030	NaN	500.014	41.124	6.208	43.171	7.063	43.300	7.117	NaN	500.090	41.694	6.446	41.950	6.553	296.359	109.040	295.613	108.750	NaN	500.189	NaN	500.044	296.924	109.259	295.888	108.857
2026-03-26T03:13:23	61125.092635	2026-03-26T02:13:23Z	32.296	2.517	34.240	3.331	34.011	3.235	NaN	500.044	NaN	499.966	32.833	2.742	35.530	3.870	35.199	3.732	45.329	7.963	53.877	11.525	54.435	11.757	28.900	1.094	NaN	500.030	NaN	500.014	41.103	6.200	43.181	7.067	43.294	7.114	NaN	500.090	41.700	6.449	41.923	6.542	296.381	109.048	295.659	108.768	NaN	500.189	NaN	500.044	296.937	109.264	295.880	108.854
2026-03-26T03:13:28	61125.092693	2026-03-26T02:13:28Z	32.270	2.506	34.227	3.325	33.994	3.227	NaN	500.044	NaN	499.966	32.837	2.743	35.524	3.868	35.224	3.742	45.346	7.970	53.889	11.530	54.444	11.761	28.786	1.047	NaN	500.030	NaN	500.014	41.113	6.204	43.180	7.067	43.302	7.118	NaN	500.090	41.705	6.451	41.934	6.547	296.357	109.039	295.632	108.757	NaN	500.189	NaN	500.044	296.960	109.273	295.892	108.858
2026-03-26T03:13:33	61125.092751	2026-03-26T02:13:33Z	32.270	2.506	34.222	3.323	34.016	3.237	NaN	500.044	NaN	499.966	32.837	2.744	35.558	3.882	35.201	3.733	45.349	7.972	53.895	11.532	54.440	11.759	28.783	1.045	NaN	500.030	NaN	500.014	41.120	6.207	43.162	7.059	43.286	7.111	NaN	500.090	41.681	6.441	41.906	6.535	296.372	109.045	295.643	108.762	NaN	500.189	NaN	500.044	296.945	109.267	295.871	108.850
2026-03-26T03:13:38	61125.092809	2026-03-26T02:13:38Z	32.284	2.512	34.232	3.327	34.010	3.234	NaN	500.044	NaN	499.966	32.840	2.745	35.551	3.879	35.202	3.733	45.348	7.971	53.896	11.533	54.438	11.758	29.082	1.171	NaN	500.030	NaN	500.014	41.100	6.198	43.186	7.069	43.314	7.122	NaN	500.090	41.719	6.457	41.940	6.549	296.373	109.045	295.621	108.753	NaN	500.189	NaN	500.044	296.952	109.270	295.905	108.863
2026-03-26T03:13:43	61125.092867	2026-03-26T02:13:43Z	32.292	2.515	34.232	3.327	34.016	3.237	NaN	500.044	NaN	499.966	32.842	2.746	35.538	3.874	35.205	3.734	45.335	7.966	53.909	11.538	54.451	11.764	29.062	1.162	NaN	500.030	NaN	500.014	41.123	6.208	43.165	7.060	43.296	7.115	NaN	500.090	41.713	6.454	41.927	6.544	296.365	109.042	295.625	108.755	NaN	500.189	NaN	500.044	296.961	109.273	295.904	108.863
2026-03-26T03:13:48	61125.092925	2026-03-26T02:13:48Z	32.274	2.508	34.231	3.327	34.008	3.233	NaN	500.044	NaN	499.966	32.825	2.738	35.529	3.870	35.195	3.730	45.345	7.970	53.894	11.532	54.444	11.761	29.067	1.164	NaN	500.030	NaN	500.014	41.098	6.198	43.181	7.067	43.289	7.112	NaN	500.090	41.700	6.449	41.951	6.554	296.373	109.045	295.617	108.752	NaN	500.189	NaN	500.044	296.924	109.259	295.881	108.854
2026-03-26T03:13:53	61125.092983	2026-03-26T02:13:53Z	32.284	2.512	34.210	3.318	34.009	3.234	NaN	500.044	NaN	499.966	32.818	2.735	35.542	3.875	35.206	3.735	45.349	7.972	53.906	11.537	54.458	11.766	29.180	1.212	NaN	500.030	NaN	500.014	41.104	6.200	43.191	7.071	43.298	7.116	NaN	500.090	41.715	6.455	41.949	6.553	296.384	109.049	295.639	108.760	NaN	500.189	NaN	500.044	296.943	109.266	295.872	108.851
2026-03-26T03:13:58	61125.093041	2026-03-26T02:13:58Z	32.284	2.512	34.252	3.335	34.026	3.241	NaN	500.044	NaN	499.966	32.842	2.745	35.534	3.872	35.202	3.733	45.346	7.970	53.907	11.537	54.445	11.761	29.373	1.293	NaN	500.030	NaN	500.014	41.115	6.204	43.187	7.070	43.303	7.118	NaN	500.090	41.687	6.443	41.936	6.547	296.374	109.046	295.621	108.753	NaN	500.189	NaN	500.044	296.920	109.257	295.884	108.855
2026-03-26T03:14:03	61125.093099	2026-03-26T02:14:03Z	32.294	2.516	34.240	3.330	34.003	3.232	NaN	500.044	NaN	499.966	32.845	2.747	35.511	3.862	35.199	3.732	45.351	7.973	53.900	11.534	54.462	11.768	28.760	1.036	NaN	500.030	NaN	500.014	41.128	6.210	43.184	7.068	43.307	7.120	NaN	500.090	41.716	6.456	41.950	6.553	296.384	109.049	295.639	108.760	NaN	500.189	NaN	500.044	296.954	109.270	295.896	108.860
2026-03-26T03:14:08	61125.093156	2026-03-26T02:14:08Z	32.294	2.516	34.239	3.330	34.005	3.232	NaN	500.044	NaN	499.966	32.824	2.738	35.525	3.868	35.218	3.740	45.358	7.976	53.898	11.534	54.440	11.759	29.086	1.172	NaN	500.030	NaN	500.014	41.124	6.208	43.187	7.070	43.300	7.117	NaN	500.090	41.716	6.456	41.929	6.544	296.363	109.041	295.641	108.761	NaN	500.189	NaN	500.044	296.923	109.259	295.878	108.853
2026-03-26T03:14:13	61125.093214	2026-03-26T02:14:13Z	32.287	2.513	34.241	3.331	34.020	3.239	NaN	500.044	NaN	499.966	32.866	2.756	35.522	3.867	35.195	3.730	45.351	7.973	53.903	11.536	54.474	11.773	29.255	1.243	NaN	500.030	NaN	500.014	41.101	6.199	43.179	7.066	43.286	7.111	NaN	500.090	41.703	6.450	41.952	6.554	296.380	109.048	295.636	108.759	NaN	500.189	NaN	500.044	296.941	109.265	295.877	108.853
2026-03-26T03:14:18	61125.093272	2026-03-26T02:14:18Z	32.283	2.512	34.242	3.331	34.010	3.234	NaN	500.044	NaN	499.966	32.836	2.743	35.525	3.868	35.214	3.738	45.318	7.959	53.897	11.533	54.465	11.769	29.318	1.270	NaN	500.030	NaN	500.014	41.125	6.209	43.203	7.076	43.325	7.127	NaN	500.090	41.716	6.455	41.949	6.553	296.363	109.041	295.641	108.761	NaN	500.189	NaN	500.044	296.948	109.268	295.903	108.862
2026-03-26T03:14:23	61125.093330	2026-03-26T02:14:23Z	32.305	2.521	34.237	3.329	34.013	3.235	NaN	500.044	NaN	499.966	32.843	2.746	35.537	3.873	35.215	3.739	45.353	7.973	53.906	11.537	54.462	11.768	29.010	1.140	NaN	500.030	NaN	500.014	41.119	6.206	43.187	7.070	43.300	7.117	NaN	500.090	41.713	6.454	41.950	6.553	296.363	109.041	295.630	108.757	NaN	500.189	NaN	500.044	296.946	109.267	295.870	108.850
2026-03-26T03:14:28	61125.093388	2026-03-26T02:14:28Z	32.289	2.514	34.224	3.324	34.023	3.240	NaN	500.044	NaN	499.966	32.827	2.739	35.548	3.878	35.211	3.737	45.352	7.973	53.913	11.540	54.475	11.774	29.017	1.143	NaN	500.030	NaN	500.014	41.112	6.203	43.195	7.073	43.326	7.128	NaN	500.090	41.725	6.459	41.972	6.562	296.388	109.051	295.647	108.763	NaN	500.189	NaN	500.044	296.967	109.276	295.911	108.866
2026-03-26T03:14:33	61125.093446	2026-03-26T02:14:33Z	32.286	2.513	34.242	3.331	34.017	3.237	NaN	500.044	NaN	499.966	32.865	2.755	35.524	3.868	35.195	3.730	45.360	7.976	53.910	11.539	54.473	11.773	29.266	1.248	NaN	500.030	NaN	500.014	41.126	6.209	43.203	7.076	43.317	7.124	NaN	500.090	41.710	6.453	41.951	6.554	296.368	109.043	295.625	108.755	NaN	500.189	NaN	500.044	296.936	109.263	295.892	108.858
2026-03-26T03:14:38	61125.093504	2026-03-26T02:14:38Z	32.281	2.511	34.254	3.336	33.993	3.227	NaN	500.044	NaN	499.966	32.835	2.743	35.530	3.870	35.211	3.737	45.371	7.981	53.918	11.542	54.471	11.772	29.072	1.166	NaN	500.030	NaN	500.014	41.129	6.210	43.197	7.074	43.329	7.129	NaN	500.090	41.719	6.457	41.952	6.554	296.380	109.048	295.630	108.757	NaN	500.189	NaN	500.044	296.945	109.267	295.897	108.860
2026-03-26T03:14:43	61125.093561	2026-03-26T02:14:43Z	32.283	2.512	34.250	3.335	34.014	3.236	NaN	500.044	NaN	499.966	32.847	2.748	35.530	3.870	35.203	3.733	45.348	7.971	53.919	11.542	54.463	11.769	28.934	1.109	NaN	500.030	NaN	500.014	41.133	6.212	43.205	7.077	43.296	7.115	NaN	500.090	41.722	6.458	41.936	6.547	296.395	109.054	295.652	108.765	NaN	500.189	NaN	500.044	296.930	109.261	295.900	108.862
2026-03-26T03:14:48	61125.093619	2026-03-26T02:14:48Z	32.295	2.516	34.221	3.323	34.012	3.235	NaN	500.044	NaN	499.966	32.850	2.749	35.531	3.871	35.219	3.740	45.366	7.979	53.919	11.542	54.458	11.767	28.974	1.125	NaN	500.030	NaN	500.014	41.116	6.205	43.195	7.073	43.303	7.118	NaN	500.090	41.728	6.460	41.946	6.552	296.362	109.041	295.615	108.751	NaN	500.189	NaN	500.044	296.935	109.263	295.901	108.862
2026-03-26T03:14:53	61125.093677	2026-03-26T02:14:53Z	32.279	2.510	34.222	3.323	34.009	3.234	NaN	500.044	NaN	499.966	32.850	2.749	35.532	3.871	35.218	3.740	45.355	7.974	53.908	11.538	54.477	11.774	29.049	1.157	NaN	500.030	NaN	500.014	41.150	6.219	43.192	7.072	43.325	7.127	NaN	500.090	41.720	6.457	41.951	6.554	296.354	109.038	295.645	108.763	NaN	500.189	NaN	500.044	296.949	109.268	295.894	108.859
2026-03-26T03:14:58	61125.093735	2026-03-26T02:14:58Z	32.278	2.509	34.250	3.335	34.013	3.236	NaN	500.044	NaN	499.966	32.867	2.756	35.542	3.875	35.203	3.734	45.363	7.977	53.914	11.540	54.467	11.771	28.955	1.118	NaN	500.030	NaN	500.014	41.119	6.206	43.191	7.071	43.316	7.123	NaN	500.090	41.737	6.464	41.953	6.554	296.373	109.045	295.633	108.758	NaN	500.189	NaN	500.044	296.950	109.269	295.892	108.858
2026-03-26T03:15:03	61125.093793	2026-03-26T02:15:03Z	32.274	2.508	34.240	3.330	34.024	3.240	NaN	500.044	NaN	499.966	32.847	2.747	35.531	3.871	35.213	3.738	45.350	7.972	53.918	11.542	54.474	11.773	29.084	1.172	NaN	500.030	NaN	500.014	41.146	6.218	43.191	7.071	43.311	7.121	NaN	500.090	41.716	6.455	41.968	6.561	296.392	109.053	295.642	108.762	NaN	500.189	NaN	500.044	296.940	109.265	295.872	108.851
2026-03-26T03:15:08	61125.093851	2026-03-26T02:15:08Z	32.298	2.518	34.229	3.326	34.023	3.240	NaN	500.044	NaN	499.966	32.830	2.740	35.525	3.868	35.210	3.736	45.364	7.978	53.931	11.547	54.486	11.778	29.051	1.158	NaN	500.030	NaN	500.014	41.125	6.209	43.194	7.073	43.324	7.127	NaN	500.090	41.724	6.459	41.958	6.557	296.369	109.044	295.633	108.758	NaN	500.189	NaN	500.044	296.954	109.271	295.880	108.854
2026-03-26T03:15:13	61125.093909	2026-03-26T02:15:13Z	32.302	2.519	34.230	3.326	34.024	3.240	NaN	500.044	NaN	499.966	32.834	2.742	35.545	3.876	35.217	3.739	45.366	7.979	53.938	11.550	54.483	11.777	29.203	1.222	NaN	500.030	NaN	500.014	41.150	6.219	43.221	7.084	43.347	7.136	NaN	500.090	41.725	6.459	41.949	6.553	296.374	109.046	295.622	108.754	NaN	500.189	NaN	500.044	296.960	109.273	295.901	108.862
2026-03-26T03:15:18	61125.093966	2026-03-26T02:15:18Z	32.274	2.508	34.247	3.333	34.023	3.240	NaN	500.044	NaN	499.966	32.846	2.747	35.533	3.871	35.206	3.735	45.370	7.981	53.942	11.552	54.474	11.773	28.988	1.131	NaN	500.030	NaN	500.014	41.112	6.203	43.208	7.078	43.328	7.129	NaN	500.090	41.723	6.459	41.952	6.554	296.375	109.046	295.638	108.760	NaN	500.189	NaN	500.044	296.925	109.259	295.892	108.858
2026-03-26T03:15:23	61125.094024	2026-03-26T02:15:23Z	32.284	2.512	34.221	3.322	34.014	3.236	NaN	500.044	NaN	499.966	32.836	2.743	35.534	3.872	35.221	3.741	45.357	7.975	53.938	11.550	54.483	11.777	28.880	1.086	NaN	500.030	NaN	500.014	41.139	6.214	43.204	7.077	43.324	7.127	NaN	500.090	41.720	6.457	41.961	6.558	296.380	109.048	295.636	108.759	NaN	500.189	NaN	500.044	296.915	109.256	295.890	108.858
2026-03-26T03:15:28	61125.094082	2026-03-26T02:15:28Z	32.285	2.512	34.251	3.335	34.032	3.243	NaN	500.044	NaN	499.966	32.835	2.742	35.553	3.880	35.206	3.735	45.384	7.986	53.943	11.552	54.493	11.781	29.552	1.368	NaN	500.030	NaN	500.014	41.142	6.216	43.206	7.078	43.305	7.119	NaN	500.090	41.706	6.451	41.943	6.550	296.376	109.046	295.623	108.754	NaN	500.189	NaN	500.044	296.932	109.262	295.898	108.861
2026-03-26T03:15:33	61125.094140	2026-03-26T02:15:33Z	32.275	2.508	34.230	3.327	34.029	3.242	NaN	500.044	NaN	499.966	32.831	2.741	35.535	3.872	35.193	3.729	45.370	7.980	53.933	11.548	54.485	11.778	29.193	1.217	NaN	500.030	NaN	500.014	41.133	6.212	43.212	7.080	43.331	7.130	NaN	500.090	41.733	6.463	41.962	6.558	296.373	109.045	295.633	108.758	NaN	500.189	NaN	500.044	296.920	109.257	295.890	108.858
2026-03-26T03:15:38	61125.094198	2026-03-26T02:15:38Z	32.291	2.515	34.240	3.331	34.038	3.246	NaN	500.044	NaN	499.966	32.844	2.747	35.547	3.877	35.203	3.734	45.354	7.974	53.933	11.548	54.483	11.777	29.114	1.184	NaN	500.030	NaN	500.014	41.133	6.212	43.211	7.080	43.334	7.131	NaN	500.090	41.731	6.462	41.962	6.558	296.370	109.044	295.626	108.755	NaN	500.189	NaN	500.044	296.941	109.266	295.897	108.861
2026-03-26T03:15:43	61125.094256	2026-03-26T02:15:43Z	32.298	2.518	34.235	3.328	34.013	3.236	NaN	500.044	NaN	499.966	32.828	2.740	35.550	3.879	35.204	3.734	45.368	7.980	53.929	11.547	54.489	11.780	29.384	1.297	NaN	500.030	NaN	500.014	41.136	6.213	43.216	7.082	43.330	7.129	NaN	500.090	41.742	6.466	41.983	6.567	296.369	109.044	295.632	108.757	NaN	500.189	NaN	500.044	296.948	109.268	295.889	108.857
2026-03-26T03:15:48	61125.094314	2026-03-26T02:15:48Z	32.282	2.511	34.262	3.340	34.040	3.247	NaN	500.044	NaN	499.966	32.860	2.753	35.535	3.873	35.200	3.732	45.371	7.981	53.938	11.550	54.493	11.781	29.164	1.205	NaN	500.030	NaN	500.014	41.152	6.220	43.240	7.092	43.346	7.136	NaN	500.090	41.724	6.459	41.960	6.557	296.364	109.041	295.623	108.754	NaN	500.189	NaN	500.044	296.962	109.274	295.899	108.861
2026-03-26T03:15:53	61125.094372	2026-03-26T02:15:53Z	32.285	2.512	34.227	3.325	34.027	3.242	NaN	500.044	NaN	499.966	32.838	2.744	35.544	3.876	35.208	3.736	45.359	7.976	53.939	11.550	54.507	11.787	29.336	1.277	NaN	500.030	NaN	500.014	41.135	6.213	43.219	7.083	43.341	7.134	NaN	500.090	41.713	6.454	41.968	6.561	296.385	109.050	295.659	108.768	NaN	500.189	NaN	500.044	296.930	109.261	295.873	108.851
2026-03-26T03:15:58	61125.094429	2026-03-26T02:15:58Z	32.288	2.513	34.239	3.330	34.011	3.235	NaN	500.044	NaN	499.966	32.836	2.743	35.541	3.875	35.213	3.738	45.392	7.990	53.937	11.550	54.487	11.779	29.250	1.241	NaN	500.030	NaN	500.014	41.151	6.219	43.228	7.087	43.338	7.133	NaN	500.090	41.734	6.463	41.956	6.555	296.369	109.043	295.644	108.762	NaN	500.189	NaN	500.044	296.959	109.273	295.884	108.855
2026-03-26T03:16:03	61125.094488	2026-03-26T02:16:03Z	32.290	2.514	34.229	3.326	34.030	3.243	NaN	500.044	NaN	499.966	32.861	2.754	35.549	3.878	35.210	3.737	45.390	7.989	53.942	11.552	54.490	11.780	29.245	1.239	NaN	500.030	NaN	500.014	41.143	6.216	43.217	7.082	43.355	7.140	NaN	500.090	41.745	6.468	41.978	6.565	296.371	109.045	295.634	108.758	NaN	500.189	NaN	500.044	296.922	109.258	295.891	108.858
2026-03-26T03:16:08	61125.094545	2026-03-26T02:16:08Z	32.296	2.517	34.231	3.327	34.010	3.234	NaN	500.044	NaN	499.966	32.849	2.748	35.541	3.875	35.218	3.740	45.376	7.983	53.951	11.555	54.510	11.788	29.002	1.137	NaN	500.030	NaN	500.014	41.134	6.212	43.214	7.081	43.325	7.127	NaN	500.090	41.754	6.472	41.974	6.563	296.384	109.049	295.634	108.758	NaN	500.189	NaN	500.044	296.955	109.271	295.886	108.856
2026-03-26T03:16:13	61125.094603	2026-03-26T02:16:13Z	32.296	2.517	34.218	3.321	34.024	3.240	NaN	500.044	NaN	499.966	32.835	2.743	35.560	3.883	35.212	3.737	45.374	7.982	53.940	11.551	54.507	11.787	29.101	1.179	NaN	500.030	NaN	500.014	41.135	6.213	43.240	7.092	43.359	7.141	NaN	500.090	41.739	6.465	41.972	6.562	296.362	109.041	295.621	108.753	NaN	500.189	NaN	500.044	296.961	109.273	295.897	108.860
2026-03-26T03:16:18	61125.094661	2026-03-26T02:16:18Z	32.282	2.511	34.234	3.328	34.026	3.241	NaN	500.044	NaN	499.966	32.848	2.748	35.548	3.878	35.205	3.734	45.383	7.986	53.959	11.559	54.507	11.787	29.376	1.294	NaN	500.030	NaN	500.014	41.142	6.216	43.227	7.086	43.346	7.136	NaN	500.090	41.744	6.467	41.997	6.573	296.405	109.057	295.633	108.758	NaN	500.189	NaN	500.044	296.933	109.262	295.910	108.865
