ISO_lokal	MJD	UTC	Kryo 1 In	Kryo 1	Kryo 1b	Peltier	Peltier b	Kryo 2 In	Kryo 2	Kryo 2b	Kryo 3 In	Kryo 3	Kryo 3b	Kryo 4 In	Kryo 4	Kryo 4b	Kryo 5 In	Kryo 5	Kryo 5b	Kryo 6 In	Kryo 6	Kryo 6b	Kryo 7 In	Kryo 7	Kryo 9	Kryo 9b	Kryo 8 In	Kryo 8
2026-03-18T17:49:43	61117.701196	2026-03-18T16:49:43Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	290.6	NaN	288.4	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:49:45	61117.701225	2026-03-18T16:49:45Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	293.3	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:49:50	61117.701283	2026-03-18T16:49:50Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	294.4	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.3	NaN	NaN	296.1	295.3
2026-03-18T17:49:55	61117.701341	2026-03-18T16:49:55Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	294.9	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.3	NaN	NaN	296.1	295.3
2026-03-18T17:50:00	61117.701399	2026-03-18T16:50:00Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.1	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:50:05	61117.701457	2026-03-18T16:50:05Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.2	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.3	NaN	NaN	296.1	295.3
2026-03-18T17:50:10	61117.701515	2026-03-18T16:50:10Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.2	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:50:15	61117.701573	2026-03-18T16:50:15Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.2	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:50:20	61117.701630	2026-03-18T16:50:20Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.2	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.1	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:50:25	61117.701689	2026-03-18T16:50:25Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.3	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:50:30	61117.701746	2026-03-18T16:50:30Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.3	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:50:35	61117.701804	2026-03-18T16:50:35Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.3	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:50:40	61117.701862	2026-03-18T16:50:40Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.3	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:50:45	61117.701920	2026-03-18T16:50:45Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.3	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:50:50	61117.701977	2026-03-18T16:50:50Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.3	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:50:55	61117.702036	2026-03-18T16:50:55Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.3	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:51:00	61117.702093	2026-03-18T16:51:00Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.2	NaN	288.3	288.4	295.6	292.2	297.1	296.3	296.1	296.1	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:51:05	61117.702151	2026-03-18T16:51:05Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.2	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:51:36	61117.702504	2026-03-18T16:51:36Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	294.2	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:51:38	61117.702534	2026-03-18T16:51:38Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	294.9	NaN	288.3	288.4	295.6	292.2	297.1	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:51:43	61117.702592	2026-03-18T16:51:43Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.1	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:51:48	61117.702650	2026-03-18T16:51:48Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.2	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:51:53	61117.702707	2026-03-18T16:51:53Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.2	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:51:58	61117.702765	2026-03-18T16:51:58Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.3	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:52:03	61117.702823	2026-03-18T16:52:03Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.3	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:52:08	61117.702881	2026-03-18T16:52:08Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.3	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:52:13	61117.702940	2026-03-18T16:52:13Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.3	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:52:18	61117.702997	2026-03-18T16:52:18Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.3	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:52:23	61117.703055	2026-03-18T16:52:23Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.3	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.1	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:52:28	61117.703113	2026-03-18T16:52:28Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.3	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
2026-03-18T17:52:33	61117.703171	2026-03-18T16:52:33Z	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	283.1	288.8	295.4	295.3	NaN	288.3	288.4	295.6	292.2	297.2	296.3	296.1	296.0	295.4	NaN	NaN	296.1	295.3
