ISO_lokal	MJD	UTC	CENT	CENT_status	DOOR	DOOR_status	BA	BA_status
2026-03-19T05:10:02	61118.173645	2026-03-19T04:10:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:10:07	61118.173703	2026-03-19T04:10:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:10:12	61118.173761	2026-03-19T04:10:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:10:17	61118.173819	2026-03-19T04:10:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:10:22	61118.173876	2026-03-19T04:10:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:10:27	61118.173935	2026-03-19T04:10:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:10:32	61118.173992	2026-03-19T04:10:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:10:37	61118.174050	2026-03-19T04:10:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:10:42	61118.174108	2026-03-19T04:10:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:10:47	61118.174166	2026-03-19T04:10:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:10:52	61118.174224	2026-03-19T04:10:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:10:57	61118.174282	2026-03-19T04:10:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:11:02	61118.174340	2026-03-19T04:11:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:11:07	61118.174398	2026-03-19T04:11:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:11:12	61118.174455	2026-03-19T04:11:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:11:17	61118.174513	2026-03-19T04:11:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:11:22	61118.174571	2026-03-19T04:11:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:11:27	61118.174629	2026-03-19T04:11:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:11:32	61118.174687	2026-03-19T04:11:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:11:37	61118.174745	2026-03-19T04:11:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:11:42	61118.174803	2026-03-19T04:11:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:11:47	61118.174860	2026-03-19T04:11:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:11:52	61118.174919	2026-03-19T04:11:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:11:57	61118.174976	2026-03-19T04:11:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:12:02	61118.175034	2026-03-19T04:12:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:12:07	61118.175092	2026-03-19T04:12:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:12:12	61118.175150	2026-03-19T04:12:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:12:17	61118.175208	2026-03-19T04:12:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:12:22	61118.175265	2026-03-19T04:12:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:12:27	61118.175323	2026-03-19T04:12:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:12:32	61118.175382	2026-03-19T04:12:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:12:37	61118.175439	2026-03-19T04:12:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:12:42	61118.175497	2026-03-19T04:12:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:12:47	61118.175555	2026-03-19T04:12:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:12:52	61118.175613	2026-03-19T04:12:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:12:57	61118.175671	2026-03-19T04:12:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:13:02	61118.175729	2026-03-19T04:13:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:13:07	61118.175787	2026-03-19T04:13:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:13:12	61118.175845	2026-03-19T04:13:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:13:17	61118.175903	2026-03-19T04:13:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:13:22	61118.175960	2026-03-19T04:13:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:13:27	61118.176018	2026-03-19T04:13:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:13:32	61118.176076	2026-03-19T04:13:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:13:37	61118.176134	2026-03-19T04:13:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:13:42	61118.176191	2026-03-19T04:13:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:13:47	61118.176250	2026-03-19T04:13:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:13:52	61118.176308	2026-03-19T04:13:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:13:57	61118.176365	2026-03-19T04:13:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:14:02	61118.176423	2026-03-19T04:14:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:14:07	61118.176481	2026-03-19T04:14:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:14:12	61118.176539	2026-03-19T04:14:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:14:17	61118.176597	2026-03-19T04:14:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:14:22	61118.176654	2026-03-19T04:14:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:14:27	61118.176712	2026-03-19T04:14:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:14:32	61118.176771	2026-03-19T04:14:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:14:37	61118.176829	2026-03-19T04:14:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:14:42	61118.176886	2026-03-19T04:14:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:14:47	61118.176944	2026-03-19T04:14:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:14:53	61118.177002	2026-03-19T04:14:53Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:14:57	61118.177060	2026-03-19T04:14:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:15:02	61118.177117	2026-03-19T04:15:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:15:07	61118.177176	2026-03-19T04:15:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:15:12	61118.177233	2026-03-19T04:15:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:15:17	61118.177291	2026-03-19T04:15:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:15:22	61118.177349	2026-03-19T04:15:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:15:27	61118.177407	2026-03-19T04:15:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:15:33	61118.177465	2026-03-19T04:15:33Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:15:37	61118.177523	2026-03-19T04:15:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:15:42	61118.177581	2026-03-19T04:15:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:15:47	61118.177638	2026-03-19T04:15:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:15:52	61118.177697	2026-03-19T04:15:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:15:57	61118.177754	2026-03-19T04:15:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:16:02	61118.177812	2026-03-19T04:16:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:16:07	61118.177870	2026-03-19T04:16:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:16:12	61118.177928	2026-03-19T04:16:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:16:18	61118.177986	2026-03-19T04:16:18Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:16:22	61118.178043	2026-03-19T04:16:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:16:27	61118.178101	2026-03-19T04:16:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:16:32	61118.178160	2026-03-19T04:16:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:16:37	61118.178217	2026-03-19T04:16:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:16:42	61118.178275	2026-03-19T04:16:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:16:47	61118.178333	2026-03-19T04:16:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:16:52	61118.178391	2026-03-19T04:16:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:16:57	61118.178449	2026-03-19T04:16:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:17:02	61118.178506	2026-03-19T04:17:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:17:07	61118.178564	2026-03-19T04:17:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:17:12	61118.178622	2026-03-19T04:17:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:17:18	61118.178681	2026-03-19T04:17:18Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:17:22	61118.178738	2026-03-19T04:17:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:17:27	61118.178796	2026-03-19T04:17:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:17:32	61118.178854	2026-03-19T04:17:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:17:37	61118.178911	2026-03-19T04:17:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:17:42	61118.178969	2026-03-19T04:17:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:17:48	61118.179028	2026-03-19T04:17:48Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:17:52	61118.179085	2026-03-19T04:17:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:17:58	61118.179144	2026-03-19T04:17:58Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:18:02	61118.179201	2026-03-19T04:18:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:18:07	61118.179259	2026-03-19T04:18:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:18:12	61118.179317	2026-03-19T04:18:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:18:17	61118.179375	2026-03-19T04:18:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:18:22	61118.179432	2026-03-19T04:18:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:18:27	61118.179491	2026-03-19T04:18:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:18:32	61118.179549	2026-03-19T04:18:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:18:37	61118.179606	2026-03-19T04:18:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:18:43	61118.179664	2026-03-19T04:18:43Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:18:47	61118.179722	2026-03-19T04:18:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:18:52	61118.179780	2026-03-19T04:18:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:18:57	61118.179838	2026-03-19T04:18:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:19:03	61118.179896	2026-03-19T04:19:03Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:19:07	61118.179953	2026-03-19T04:19:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:19:13	61118.180012	2026-03-19T04:19:13Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:19:17	61118.180069	2026-03-19T04:19:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:19:23	61118.180128	2026-03-19T04:19:23Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:19:27	61118.180185	2026-03-19T04:19:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:19:32	61118.180243	2026-03-19T04:19:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:19:37	61118.180301	2026-03-19T04:19:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:19:42	61118.180358	2026-03-19T04:19:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:19:47	61118.180416	2026-03-19T04:19:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:19:52	61118.180474	2026-03-19T04:19:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:19:57	61118.180532	2026-03-19T04:19:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:20:02	61118.180590	2026-03-19T04:20:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:20:07	61118.180648	2026-03-19T04:20:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:20:13	61118.180706	2026-03-19T04:20:13Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:20:18	61118.180764	2026-03-19T04:20:18Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:20:22	61118.180821	2026-03-19T04:20:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:20:27	61118.180879	2026-03-19T04:20:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:20:32	61118.180937	2026-03-19T04:20:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:20:37	61118.180995	2026-03-19T04:20:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:20:42	61118.181053	2026-03-19T04:20:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:20:47	61118.181111	2026-03-19T04:20:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:20:52	61118.181169	2026-03-19T04:20:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:20:57	61118.181227	2026-03-19T04:20:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:21:03	61118.181285	2026-03-19T04:21:03Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:21:07	61118.181342	2026-03-19T04:21:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:21:12	61118.181400	2026-03-19T04:21:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:21:17	61118.181458	2026-03-19T04:21:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:21:22	61118.181516	2026-03-19T04:21:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:21:27	61118.181574	2026-03-19T04:21:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:21:33	61118.181632	2026-03-19T04:21:33Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:21:38	61118.181690	2026-03-19T04:21:38Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:21:42	61118.181747	2026-03-19T04:21:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:21:47	61118.181805	2026-03-19T04:21:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:21:52	61118.181863	2026-03-19T04:21:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:21:57	61118.181921	2026-03-19T04:21:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:22:03	61118.181979	2026-03-19T04:22:03Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:22:07	61118.182037	2026-03-19T04:22:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:22:12	61118.182095	2026-03-19T04:22:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:22:17	61118.182153	2026-03-19T04:22:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:22:22	61118.182210	2026-03-19T04:22:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:22:27	61118.182268	2026-03-19T04:22:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:22:32	61118.182326	2026-03-19T04:22:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:22:37	61118.182384	2026-03-19T04:22:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:22:42	61118.182442	2026-03-19T04:22:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:22:47	61118.182500	2026-03-19T04:22:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:22:53	61118.182558	2026-03-19T04:22:53Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:22:57	61118.182616	2026-03-19T04:22:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:23:02	61118.182673	2026-03-19T04:23:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:23:08	61118.182732	2026-03-19T04:23:08Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:23:13	61118.182790	2026-03-19T04:23:13Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:23:17	61118.182847	2026-03-19T04:23:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:23:23	61118.182905	2026-03-19T04:23:23Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:23:27	61118.182963	2026-03-19T04:23:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:23:32	61118.183021	2026-03-19T04:23:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:23:37	61118.183078	2026-03-19T04:23:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:23:43	61118.183137	2026-03-19T04:23:43Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:23:47	61118.183194	2026-03-19T04:23:47Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:23:52	61118.183252	2026-03-19T04:23:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:23:57	61118.183310	2026-03-19T04:23:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:24:02	61118.183368	2026-03-19T04:24:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:24:07	61118.183425	2026-03-19T04:24:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:24:12	61118.183484	2026-03-19T04:24:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:24:18	61118.183542	2026-03-19T04:24:18Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:24:22	61118.183599	2026-03-19T04:24:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:24:28	61118.183658	2026-03-19T04:24:28Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:24:32	61118.183715	2026-03-19T04:24:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:24:37	61118.183773	2026-03-19T04:24:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:24:42	61118.183831	2026-03-19T04:24:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:24:48	61118.183889	2026-03-19T04:24:48Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:24:52	61118.183947	2026-03-19T04:24:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:24:58	61118.184005	2026-03-19T04:24:58Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:25:02	61118.184062	2026-03-19T04:25:02Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:25:07	61118.184120	2026-03-19T04:25:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:25:12	61118.184178	2026-03-19T04:25:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:25:17	61118.184236	2026-03-19T04:25:17Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:25:22	61118.184294	2026-03-19T04:25:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:25:28	61118.184352	2026-03-19T04:25:28Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:25:32	61118.184409	2026-03-19T04:25:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:25:37	61118.184467	2026-03-19T04:25:37Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:25:42	61118.184525	2026-03-19T04:25:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:25:48	61118.184584	2026-03-19T04:25:48Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:25:52	61118.184641	2026-03-19T04:25:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:25:57	61118.184699	2026-03-19T04:25:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:26:03	61118.184757	2026-03-19T04:26:03Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:26:08	61118.184815	2026-03-19T04:26:08Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:26:13	61118.184873	2026-03-19T04:26:13Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:26:18	61118.184931	2026-03-19T04:26:18Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:26:22	61118.184988	2026-03-19T04:26:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:26:27	61118.185046	2026-03-19T04:26:27Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:26:33	61118.185104	2026-03-19T04:26:33Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:26:38	61118.185163	2026-03-19T04:26:38Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:26:42	61118.185220	2026-03-19T04:26:42Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:26:48	61118.185278	2026-03-19T04:26:48Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:26:52	61118.185336	2026-03-19T04:26:52Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:26:58	61118.185394	2026-03-19T04:26:58Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:27:03	61118.185452	2026-03-19T04:27:03Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:27:07	61118.185509	2026-03-19T04:27:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:27:13	61118.185568	2026-03-19T04:27:13Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:27:18	61118.185625	2026-03-19T04:27:18Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:27:23	61118.185683	2026-03-19T04:27:23Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:27:28	61118.185741	2026-03-19T04:27:28Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:27:32	61118.185799	2026-03-19T04:27:32Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:27:38	61118.185857	2026-03-19T04:27:38Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:27:43	61118.185915	2026-03-19T04:27:43Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:27:48	61118.185973	2026-03-19T04:27:48Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:27:53	61118.186031	2026-03-19T04:27:53Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:27:57	61118.186088	2026-03-19T04:27:57Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:28:03	61118.186146	2026-03-19T04:28:03Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:28:07	61118.186204	2026-03-19T04:28:07Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:28:12	61118.186261	2026-03-19T04:28:12Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:28:18	61118.186320	2026-03-19T04:28:18Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:28:22	61118.186377	2026-03-19T04:28:22Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:28:28	61118.186436	2026-03-19T04:28:28Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:28:33	61118.186493	2026-03-19T04:28:33Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:28:38	61118.186551	2026-03-19T04:28:38Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
2026-03-19T05:28:43	61118.186609	2026-03-19T04:28:43Z	NaN	unbekannt	NaN	Overrange	NaN	Overrange
